group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,1029750.0,ns,277
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,2002958.0,ns,554
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,2984041.0,ns,831
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,3920500.0,ns,1108
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,4766834.0,ns,1385
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,6019459.0,ns,1662
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,6785417.0,ns,1939
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,7995167.0,ns,2216
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,8713625.0,ns,2493
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,9971209.0,ns,2770
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,10668625.0,ns,3047
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,11762125.0,ns,3324
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,13022875.0,ns,3601
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,13700750.0,ns,3878
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,14675500.0,ns,4155
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,15648208.0,ns,4432
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,16638375.0,ns,4709
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,17727750.0,ns,4986
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,18619459.0,ns,5263
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,19668667.0,ns,5540
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,20664750.0,ns,5817
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,21430625.0,ns,6094
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,22670291.0,ns,6371
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,23381542.0,ns,6648
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,24583167.0,ns,6925
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,24732959.0,ns,7202
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,25399833.0,ns,7479
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,27007625.0,ns,7756
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,27980334.0,ns,8033
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,29183292.0,ns,8310
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,30276667.0,ns,8587
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,31055667.0,ns,8864
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,32334125.0,ns,9141
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,33262667.0,ns,9418
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,34165083.0,ns,9695
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,35247833.0,ns,9972
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,36093791.0,ns,10249
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,37045083.0,ns,10526
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,38014916.0,ns,10803
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,38954750.0,ns,11080
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,40031958.0,ns,11357
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,41053000.0,ns,11634
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,42066292.0,ns,11911
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,43155583.0,ns,12188
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,44033541.0,ns,12465
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,44839250.0,ns,12742
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,46037292.0,ns,13019
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,46956250.0,ns,13296
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,47744666.0,ns,13573
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,48966250.0,ns,13850
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,49776583.0,ns,14127
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,50639667.0,ns,14404
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,51746958.0,ns,14681
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,52600833.0,ns,14958
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,53708334.0,ns,15235
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,54661959.0,ns,15512
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,55721292.0,ns,15789
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,56649917.0,ns,16066
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,57490875.0,ns,16343
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,58483208.0,ns,16620
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,61110875.0,ns,16897
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,66478292.0,ns,17174
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,63203125.0,ns,17451
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,63540667.0,ns,17728
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,64351667.0,ns,18005
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,64826792.0,ns,18282
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,65752750.0,ns,18559
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,66591500.0,ns,18836
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,67518833.0,ns,19113
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,68477000.0,ns,19390
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,69535167.0,ns,19667
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,70442584.0,ns,19944
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,71421208.0,ns,20221
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,72290750.0,ns,20498
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,73354542.0,ns,20775
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,74225792.0,ns,21052
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,75026875.0,ns,21329
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,76130833.0,ns,21606
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,76451209.0,ns,21883
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,77022042.0,ns,22160
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,78831208.0,ns,22437
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,79890833.0,ns,22714
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,80843709.0,ns,22991
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,81722958.0,ns,23268
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,82825250.0,ns,23545
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,84136458.0,ns,23822
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,84758666.0,ns,24099
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,85763375.0,ns,24376
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,86592042.0,ns,24653
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,87539584.0,ns,24930
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,88608750.0,ns,25207
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,89516333.0,ns,25484
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,90252500.0,ns,25761
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,91493625.0,ns,26038
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,92114208.0,ns,26315
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,93357333.0,ns,26592
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,94583959.0,ns,26869
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,95257792.0,ns,27146
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,99269542.0,ns,27423
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,104938375.0,ns,27700
