group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"send(k, m, pk_i)",Sent 80 messages of size 20,,,,1346292.0,ns,4
"send(k, m, pk_i)",Sent 80 messages of size 20,,,,2631125.0,ns,8
"send(k, m, pk_i)",Sent 80 messages of size 20,,,,3920334.0,ns,12
"send(k, m, pk_i)",Sent 80 messages of size 20,,,,5235208.0,ns,16
"send(k, m, pk_i)",Sent 80 messages of size 20,,,,6615208.0,ns,20
"send(k, m, pk_i)",Sent 80 messages of size 20,,,,7960708.0,ns,24
"send(k, m, pk_i)",Sent 80 messages of size 20,,,,9177959.0,ns,28
"send(k, m, pk_i)",Sent 80 messages of size 20,,,,10482125.0,ns,32
"send(k, m, pk_i)",Sent 80 messages of size 20,,,,11819125.0,ns,36
"send(k, m, pk_i)",Sent 80 messages of size 20,,,,13106583.0,ns,40
"send(k, m, pk_i)",Sent 80 messages of size 20,,,,14380166.0,ns,44
"send(k, m, pk_i)",Sent 80 messages of size 20,,,,15701166.0,ns,48
"send(k, m, pk_i)",Sent 80 messages of size 20,,,,17030583.0,ns,52
"send(k, m, pk_i)",Sent 80 messages of size 20,,,,18293209.0,ns,56
"send(k, m, pk_i)",Sent 80 messages of size 20,,,,19622292.0,ns,60
"send(k, m, pk_i)",Sent 80 messages of size 20,,,,20939208.0,ns,64
"send(k, m, pk_i)",Sent 80 messages of size 20,,,,22212000.0,ns,68
"send(k, m, pk_i)",Sent 80 messages of size 20,,,,23536750.0,ns,72
"send(k, m, pk_i)",Sent 80 messages of size 20,,,,24823917.0,ns,76
"send(k, m, pk_i)",Sent 80 messages of size 20,,,,26186792.0,ns,80
"send(k, m, pk_i)",Sent 80 messages of size 20,,,,27436959.0,ns,84
"send(k, m, pk_i)",Sent 80 messages of size 20,,,,28772584.0,ns,88
"send(k, m, pk_i)",Sent 80 messages of size 20,,,,30087167.0,ns,92
"send(k, m, pk_i)",Sent 80 messages of size 20,,,,31390542.0,ns,96
"send(k, m, pk_i)",Sent 80 messages of size 20,,,,32723292.0,ns,100
"send(k, m, pk_i)",Sent 80 messages of size 20,,,,34000084.0,ns,104
"send(k, m, pk_i)",Sent 80 messages of size 20,,,,35304292.0,ns,108
"send(k, m, pk_i)",Sent 80 messages of size 20,,,,36902792.0,ns,112
"send(k, m, pk_i)",Sent 80 messages of size 20,,,,37936584.0,ns,116
