group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,1058709.0,ns,33
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,2048792.0,ns,66
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,2964375.0,ns,99
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,3892792.0,ns,132
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,5002083.0,ns,165
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,5869708.0,ns,198
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,6897291.0,ns,231
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,8052125.0,ns,264
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,8980709.0,ns,297
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,9798583.0,ns,330
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,10897333.0,ns,363
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,11812791.0,ns,396
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,12697500.0,ns,429
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,13682125.0,ns,462
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,15005458.0,ns,495
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,15641625.0,ns,528
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,16858083.0,ns,561
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,17492292.0,ns,594
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,18712750.0,ns,627
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,19651500.0,ns,660
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,20368125.0,ns,693
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,21584333.0,ns,726
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,22596917.0,ns,759
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,23434042.0,ns,792
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,24437209.0,ns,825
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,25547667.0,ns,858
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,26457083.0,ns,891
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,27081834.0,ns,924
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,27943833.0,ns,957
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,29274375.0,ns,990
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,30308292.0,ns,1023
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,31279750.0,ns,1056
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,32328125.0,ns,1089
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,33343250.0,ns,1122
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,34302291.0,ns,1155
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,35111833.0,ns,1188
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,36304458.0,ns,1221
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,37057042.0,ns,1254
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,38250666.0,ns,1287
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,39058166.0,ns,1320
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,40154125.0,ns,1353
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,41034291.0,ns,1386
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,42030041.0,ns,1419
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,42944292.0,ns,1452
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,43928792.0,ns,1485
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,44631042.0,ns,1518
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 20,,,,45961042.0,ns,1551
