group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,1006834.0,ns,272
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,1980750.0,ns,544
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,2918750.0,ns,816
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,3892208.0,ns,1088
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,4864291.0,ns,1360
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,5926208.0,ns,1632
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,6842084.0,ns,1904
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,7961250.0,ns,2176
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,8763083.0,ns,2448
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,9772667.0,ns,2720
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,10725292.0,ns,2992
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,11688291.0,ns,3264
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,12675708.0,ns,3536
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,13629500.0,ns,3808
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,14615958.0,ns,4080
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,15588750.0,ns,4352
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,16589959.0,ns,4624
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,17563500.0,ns,4896
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,18557667.0,ns,5168
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,19531500.0,ns,5440
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,20487292.0,ns,5712
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,21499125.0,ns,5984
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,22432666.0,ns,6256
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,23411125.0,ns,6528
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,24400500.0,ns,6800
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,25354833.0,ns,7072
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,26358375.0,ns,7344
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,27342542.0,ns,7616
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,28324625.0,ns,7888
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,29242541.0,ns,8160
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,30242291.0,ns,8432
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,31203833.0,ns,8704
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,32202458.0,ns,8976
"read(k, pks, c1, c2, sigma, st)",Read message of size 160,,,,33178916.0,ns,9248
