group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,1027542.0,ns,277
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,2013500.0,ns,554
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,2998166.0,ns,831
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,3901292.0,ns,1108
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,4842584.0,ns,1385
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,5968167.0,ns,1662
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,6922167.0,ns,1939
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,7962750.0,ns,2216
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,8813792.0,ns,2493
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,9769500.0,ns,2770
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,10739875.0,ns,3047
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,11741417.0,ns,3324
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,12853917.0,ns,3601
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,13742791.0,ns,3878
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,14627750.0,ns,4155
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,15699125.0,ns,4432
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,16726750.0,ns,4709
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,17613583.0,ns,4986
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,18611250.0,ns,5263
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,19700625.0,ns,5540
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,20519000.0,ns,5817
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,21641542.0,ns,6094
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,22413084.0,ns,6371
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,23682792.0,ns,6648
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,24432667.0,ns,6925
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,25699667.0,ns,7202
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,26405959.0,ns,7479
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,27469542.0,ns,7756
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,28386833.0,ns,8033
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,29383333.0,ns,8310
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,30381083.0,ns,8587
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,31152541.0,ns,8864
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,32303750.0,ns,9141
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,33464709.0,ns,9418
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,34117208.0,ns,9695
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,35390083.0,ns,9972
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,36116541.0,ns,10249
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,37160708.0,ns,10526
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,38076542.0,ns,10803
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,39184584.0,ns,11080
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,40471542.0,ns,11357
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,41151209.0,ns,11634
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,41783625.0,ns,11911
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,43136500.0,ns,12188
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,44126291.0,ns,12465
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,44897916.0,ns,12742
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,46016708.0,ns,13019
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,46861542.0,ns,13296
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,48106125.0,ns,13573
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,48642041.0,ns,13850
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,49724833.0,ns,14127
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,51016916.0,ns,14404
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,51794250.0,ns,14681
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,52752500.0,ns,14958
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,53597084.0,ns,15235
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,54984583.0,ns,15512
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,55855833.0,ns,15789
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,56780416.0,ns,16066
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,57484708.0,ns,16343
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,58630542.0,ns,16620
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,57943125.0,ns,16897
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,60168500.0,ns,17174
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,61434042.0,ns,17451
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,62414792.0,ns,17728
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,66843000.0,ns,18005
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,69135209.0,ns,18282
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,66463291.0,ns,18559
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,67064167.0,ns,18836
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,67900084.0,ns,19113
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,68886875.0,ns,19390
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,69449084.0,ns,19667
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,70480250.0,ns,19944
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,70715500.0,ns,20221
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,72491833.0,ns,20498
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,73671083.0,ns,20775
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,74656916.0,ns,21052
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,75461166.0,ns,21329
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,76563875.0,ns,21606
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,77310959.0,ns,21883
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,78206000.0,ns,22160
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,79240250.0,ns,22437
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,80395166.0,ns,22714
"read(k, pks, c1, c2, sigma, st)",Read message of size 80,,,,81250875.0,ns,22991
