group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"send(k, m, pk_i)",Sent message of size 20,,,,1021083.0,ns,242
"send(k, m, pk_i)",Sent message of size 20,,,,1999458.0,ns,484
"send(k, m, pk_i)",Sent message of size 20,,,,2966541.0,ns,726
"send(k, m, pk_i)",Sent message of size 20,,,,3963417.0,ns,968
"send(k, m, pk_i)",Sent message of size 20,,,,4957959.0,ns,1210
"send(k, m, pk_i)",Sent message of size 20,,,,6006125.0,ns,1452
"send(k, m, pk_i)",Sent message of size 20,,,,7045833.0,ns,1694
"send(k, m, pk_i)",Sent message of size 20,,,,7967334.0,ns,1936
"send(k, m, pk_i)",Sent message of size 20,,,,8923375.0,ns,2178
"send(k, m, pk_i)",Sent message of size 20,,,,9934458.0,ns,2420
"send(k, m, pk_i)",Sent message of size 20,,,,10932667.0,ns,2662
"send(k, m, pk_i)",Sent message of size 20,,,,11882417.0,ns,2904
"send(k, m, pk_i)",Sent message of size 20,,,,12867000.0,ns,3146
"send(k, m, pk_i)",Sent message of size 20,,,,13899625.0,ns,3388
"send(k, m, pk_i)",Sent message of size 20,,,,14844125.0,ns,3630
"send(k, m, pk_i)",Sent message of size 20,,,,15866375.0,ns,3872
"send(k, m, pk_i)",Sent message of size 20,,,,16827333.0,ns,4114
"send(k, m, pk_i)",Sent message of size 20,,,,17809458.0,ns,4356
"send(k, m, pk_i)",Sent message of size 20,,,,18806209.0,ns,4598
"send(k, m, pk_i)",Sent message of size 20,,,,19832042.0,ns,4840
"send(k, m, pk_i)",Sent message of size 20,,,,20772083.0,ns,5082
"send(k, m, pk_i)",Sent message of size 20,,,,21770166.0,ns,5324
"send(k, m, pk_i)",Sent message of size 20,,,,22773291.0,ns,5566
"send(k, m, pk_i)",Sent message of size 20,,,,23751166.0,ns,5808
"send(k, m, pk_i)",Sent message of size 20,,,,24758875.0,ns,6050
"send(k, m, pk_i)",Sent message of size 20,,,,25758709.0,ns,6292
"send(k, m, pk_i)",Sent message of size 20,,,,26736042.0,ns,6534
"send(k, m, pk_i)",Sent message of size 20,,,,27765667.0,ns,6776
"send(k, m, pk_i)",Sent message of size 20,,,,28691375.0,ns,7018
"send(k, m, pk_i)",Sent message of size 20,,,,29735750.0,ns,7260
"send(k, m, pk_i)",Sent message of size 20,,,,30688458.0,ns,7502
"send(k, m, pk_i)",Sent message of size 20,,,,31709459.0,ns,7744
"send(k, m, pk_i)",Sent message of size 20,,,,32682375.0,ns,7986
"send(k, m, pk_i)",Sent message of size 20,,,,33618583.0,ns,8228
"send(k, m, pk_i)",Sent message of size 20,,,,34626791.0,ns,8470
"send(k, m, pk_i)",Sent message of size 20,,,,35683000.0,ns,8712
"send(k, m, pk_i)",Sent message of size 20,,,,36563417.0,ns,8954
"send(k, m, pk_i)",Sent message of size 20,,,,37595042.0,ns,9196
"send(k, m, pk_i)",Sent message of size 20,,,,38670000.0,ns,9438
"send(k, m, pk_i)",Sent message of size 20,,,,39559583.0,ns,9680
"send(k, m, pk_i)",Sent message of size 20,,,,40593583.0,ns,9922
"send(k, m, pk_i)",Sent message of size 20,,,,41601542.0,ns,10164
"send(k, m, pk_i)",Sent message of size 20,,,,42536500.0,ns,10406
"send(k, m, pk_i)",Sent message of size 20,,,,43525583.0,ns,10648
"send(k, m, pk_i)",Sent message of size 20,,,,44545459.0,ns,10890
"send(k, m, pk_i)",Sent message of size 20,,,,45579542.0,ns,11132
"send(k, m, pk_i)",Sent message of size 20,,,,46510625.0,ns,11374
"send(k, m, pk_i)",Sent message of size 20,,,,47506250.0,ns,11616
"send(k, m, pk_i)",Sent message of size 20,,,,48597875.0,ns,11858
"send(k, m, pk_i)",Sent message of size 20,,,,49198917.0,ns,12100
"send(k, m, pk_i)",Sent message of size 20,,,,50553708.0,ns,12342
"send(k, m, pk_i)",Sent message of size 20,,,,51550000.0,ns,12584
"send(k, m, pk_i)",Sent message of size 20,,,,52483500.0,ns,12826
"send(k, m, pk_i)",Sent message of size 20,,,,53508666.0,ns,13068
"send(k, m, pk_i)",Sent message of size 20,,,,54520000.0,ns,13310
"send(k, m, pk_i)",Sent message of size 20,,,,55486125.0,ns,13552
"send(k, m, pk_i)",Sent message of size 20,,,,56504250.0,ns,13794
"send(k, m, pk_i)",Sent message of size 20,,,,57484417.0,ns,14036
"send(k, m, pk_i)",Sent message of size 20,,,,58447250.0,ns,14278
"send(k, m, pk_i)",Sent message of size 20,,,,59452875.0,ns,14520
"send(k, m, pk_i)",Sent message of size 20,,,,60444334.0,ns,14762
"send(k, m, pk_i)",Sent message of size 20,,,,61434958.0,ns,15004
"send(k, m, pk_i)",Sent message of size 20,,,,62446916.0,ns,15246
"send(k, m, pk_i)",Sent message of size 20,,,,63457750.0,ns,15488
"send(k, m, pk_i)",Sent message of size 20,,,,64432917.0,ns,15730
"send(k, m, pk_i)",Sent message of size 20,,,,65487583.0,ns,15972
"send(k, m, pk_i)",Sent message of size 20,,,,66419083.0,ns,16214
"send(k, m, pk_i)",Sent message of size 20,,,,67422750.0,ns,16456
"send(k, m, pk_i)",Sent message of size 20,,,,68377417.0,ns,16698
"send(k, m, pk_i)",Sent message of size 20,,,,69384958.0,ns,16940
"send(k, m, pk_i)",Sent message of size 20,,,,70367000.0,ns,17182
"send(k, m, pk_i)",Sent message of size 20,,,,71369125.0,ns,17424
"send(k, m, pk_i)",Sent message of size 20,,,,72585583.0,ns,17666
"send(k, m, pk_i)",Sent message of size 20,,,,73442792.0,ns,17908
"send(k, m, pk_i)",Sent message of size 20,,,,77415917.0,ns,18150
"send(k, m, pk_i)",Sent message of size 20,,,,80707542.0,ns,18392
