group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"read(k, pks, c1, c2, sigma, st)",Read message of size 20,,,,998541.0,ns,323
"read(k, pks, c1, c2, sigma, st)",Read message of size 20,,,,1879167.0,ns,646
"read(k, pks, c1, c2, sigma, st)",Read message of size 20,,,,2885875.0,ns,969
"read(k, pks, c1, c2, sigma, st)",Read message of size 20,,,,4044333.0,ns,1292
"read(k, pks, c1, c2, sigma, st)",Read message of size 20,,,,5048459.0,ns,1615
"read(k, pks, c1, c2, sigma, st)",Read message of size 20,,,,5922334.0,ns,1938
"read(k, pks, c1, c2, sigma, st)",Read message of size 20,,,,6922834.0,ns,2261
"read(k, pks, c1, c2, sigma, st)",Read message of size 20,,,,7924750.0,ns,2584
"read(k, pks, c1, c2, sigma, st)",Read message of size 20,,,,8908833.0,ns,2907
"read(k, pks, c1, c2, sigma, st)",Read message of size 20,,,,9906584.0,ns,3230
"read(k, pks, c1, c2, sigma, st)",Read message of size 20,,,,10888375.0,ns,3553
"read(k, pks, c1, c2, sigma, st)",Read message of size 20,,,,11762167.0,ns,3876
"read(k, pks, c1, c2, sigma, st)",Read message of size 20,,,,12771125.0,ns,4199
"read(k, pks, c1, c2, sigma, st)",Read message of size 20,,,,13875542.0,ns,4522
"read(k, pks, c1, c2, sigma, st)",Read message of size 20,,,,14614583.0,ns,4845
"read(k, pks, c1, c2, sigma, st)",Read message of size 20,,,,15873667.0,ns,5168
"read(k, pks, c1, c2, sigma, st)",Read message of size 20,,,,16688542.0,ns,5491
"read(k, pks, c1, c2, sigma, st)",Read message of size 20,,,,17834833.0,ns,5814
"read(k, pks, c1, c2, sigma, st)",Read message of size 20,,,,18844333.0,ns,6137
"read(k, pks, c1, c2, sigma, st)",Read message of size 20,,,,19629709.0,ns,6460
"read(k, pks, c1, c2, sigma, st)",Read message of size 20,,,,20558167.0,ns,6783
"read(k, pks, c1, c2, sigma, st)",Read message of size 20,,,,21541541.0,ns,7106
"read(k, pks, c1, c2, sigma, st)",Read message of size 20,,,,22796958.0,ns,7429
"read(k, pks, c1, c2, sigma, st)",Read message of size 20,,,,23526917.0,ns,7752
"read(k, pks, c1, c2, sigma, st)",Read message of size 20,,,,24561917.0,ns,8075
"read(k, pks, c1, c2, sigma, st)",Read message of size 20,,,,25476791.0,ns,8398
"read(k, pks, c1, c2, sigma, st)",Read message of size 20,,,,26515250.0,ns,8721
"read(k, pks, c1, c2, sigma, st)",Read message of size 20,,,,27490875.0,ns,9044
