group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"send(k, m, pk_i)",Sent message of size 640,,,,990042.0,ns,107
"send(k, m, pk_i)",Sent message of size 640,,,,1863084.0,ns,214
"send(k, m, pk_i)",Sent message of size 640,,,,2861375.0,ns,321
"send(k, m, pk_i)",Sent message of size 640,,,,3949917.0,ns,428
"send(k, m, pk_i)",Sent message of size 640,,,,4937542.0,ns,535
"send(k, m, pk_i)",Sent message of size 640,,,,5850375.0,ns,642
"send(k, m, pk_i)",Sent message of size 640,,,,6922125.0,ns,749
"send(k, m, pk_i)",Sent message of size 640,,,,7966250.0,ns,856
"send(k, m, pk_i)",Sent message of size 640,,,,8922916.0,ns,963
"send(k, m, pk_i)",Sent message of size 640,,,,9650417.0,ns,1070
"send(k, m, pk_i)",Sent message of size 640,,,,10912083.0,ns,1177
"send(k, m, pk_i)",Sent message of size 640,,,,11880875.0,ns,1284
"send(k, m, pk_i)",Sent message of size 640,,,,12583250.0,ns,1391
"send(k, m, pk_i)",Sent message of size 640,,,,13967833.0,ns,1498
"send(k, m, pk_i)",Sent message of size 640,,,,14645084.0,ns,1605
"send(k, m, pk_i)",Sent message of size 640,,,,15852958.0,ns,1712
"send(k, m, pk_i)",Sent message of size 640,,,,16717583.0,ns,1819
"send(k, m, pk_i)",Sent message of size 640,,,,17628416.0,ns,1926
"send(k, m, pk_i)",Sent message of size 640,,,,18609791.0,ns,2033
"send(k, m, pk_i)",Sent message of size 640,,,,19930125.0,ns,2140
"send(k, m, pk_i)",Sent message of size 640,,,,20628167.0,ns,2247
"send(k, m, pk_i)",Sent message of size 640,,,,21626709.0,ns,2354
"send(k, m, pk_i)",Sent message of size 640,,,,22510875.0,ns,2461
"send(k, m, pk_i)",Sent message of size 640,,,,23751125.0,ns,2568
"send(k, m, pk_i)",Sent message of size 640,,,,24352833.0,ns,2675
"send(k, m, pk_i)",Sent message of size 640,,,,25563250.0,ns,2782
"send(k, m, pk_i)",Sent message of size 640,,,,26637417.0,ns,2889
"send(k, m, pk_i)",Sent message of size 640,,,,27869666.0,ns,2996
"send(k, m, pk_i)",Sent message of size 640,,,,28378000.0,ns,3103
"send(k, m, pk_i)",Sent message of size 640,,,,29544875.0,ns,3210
"send(k, m, pk_i)",Sent message of size 640,,,,30735958.0,ns,3317
"send(k, m, pk_i)",Sent message of size 640,,,,31340416.0,ns,3424
"send(k, m, pk_i)",Sent message of size 640,,,,32561375.0,ns,3531
"send(k, m, pk_i)",Sent message of size 640,,,,31516667.0,ns,3638
"send(k, m, pk_i)",Sent message of size 640,,,,33501250.0,ns,3745
"send(k, m, pk_i)",Sent message of size 640,,,,34734667.0,ns,3852
"send(k, m, pk_i)",Sent message of size 640,,,,35833500.0,ns,3959
"send(k, m, pk_i)",Sent message of size 640,,,,37043083.0,ns,4066
"send(k, m, pk_i)",Sent message of size 640,,,,37954375.0,ns,4173
"send(k, m, pk_i)",Sent message of size 640,,,,38796708.0,ns,4280
"send(k, m, pk_i)",Sent message of size 640,,,,39902083.0,ns,4387
"send(k, m, pk_i)",Sent message of size 640,,,,40905833.0,ns,4494
"send(k, m, pk_i)",Sent message of size 640,,,,41885084.0,ns,4601
"send(k, m, pk_i)",Sent message of size 640,,,,42831625.0,ns,4708
"send(k, m, pk_i)",Sent message of size 640,,,,44005750.0,ns,4815
"send(k, m, pk_i)",Sent message of size 640,,,,44713292.0,ns,4922
"send(k, m, pk_i)",Sent message of size 640,,,,46027041.0,ns,5029
"send(k, m, pk_i)",Sent message of size 640,,,,46653500.0,ns,5136
"send(k, m, pk_i)",Sent message of size 640,,,,47761792.0,ns,5243
"send(k, m, pk_i)",Sent message of size 640,,,,51190459.0,ns,5350
"send(k, m, pk_i)",Sent message of size 640,,,,52801583.0,ns,5457
"send(k, m, pk_i)",Sent message of size 640,,,,52020916.0,ns,5564
"send(k, m, pk_i)",Sent message of size 640,,,,52498792.0,ns,5671
"send(k, m, pk_i)",Sent message of size 640,,,,53532000.0,ns,5778
"send(k, m, pk_i)",Sent message of size 640,,,,54800250.0,ns,5885
"send(k, m, pk_i)",Sent message of size 640,,,,55539875.0,ns,5992
"send(k, m, pk_i)",Sent message of size 640,,,,56471083.0,ns,6099
"send(k, m, pk_i)",Sent message of size 640,,,,57485542.0,ns,6206
"send(k, m, pk_i)",Sent message of size 640,,,,58443167.0,ns,6313
"send(k, m, pk_i)",Sent message of size 640,,,,59442125.0,ns,6420
"send(k, m, pk_i)",Sent message of size 640,,,,60452208.0,ns,6527
