group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"send(k, m, pk_i)",Sent message of size 1280,,,,1013792.0,ns,68
"send(k, m, pk_i)",Sent message of size 1280,,,,1866750.0,ns,136
"send(k, m, pk_i)",Sent message of size 1280,,,,2895250.0,ns,204
"send(k, m, pk_i)",Sent message of size 1280,,,,4139875.0,ns,272
"send(k, m, pk_i)",Sent message of size 1280,,,,4964250.0,ns,340
"send(k, m, pk_i)",Sent message of size 1280,,,,6045250.0,ns,408
"send(k, m, pk_i)",Sent message of size 1280,,,,6966541.0,ns,476
"send(k, m, pk_i)",Sent message of size 1280,,,,7952000.0,ns,544
"send(k, m, pk_i)",Sent message of size 1280,,,,8900458.0,ns,612
"send(k, m, pk_i)",Sent message of size 1280,,,,9884917.0,ns,680
"send(k, m, pk_i)",Sent message of size 1280,,,,10882750.0,ns,748
"send(k, m, pk_i)",Sent message of size 1280,,,,11847000.0,ns,816
"send(k, m, pk_i)",Sent message of size 1280,,,,12869125.0,ns,884
"send(k, m, pk_i)",Sent message of size 1280,,,,13664416.0,ns,952
"send(k, m, pk_i)",Sent message of size 1280,,,,14984791.0,ns,1020
"send(k, m, pk_i)",Sent message of size 1280,,,,15941542.0,ns,1088
"send(k, m, pk_i)",Sent message of size 1280,,,,17014583.0,ns,1156
"send(k, m, pk_i)",Sent message of size 1280,,,,18021542.0,ns,1224
"send(k, m, pk_i)",Sent message of size 1280,,,,18651500.0,ns,1292
"send(k, m, pk_i)",Sent message of size 1280,,,,19717208.0,ns,1360
"send(k, m, pk_i)",Sent message of size 1280,,,,20160125.0,ns,1428
"send(k, m, pk_i)",Sent message of size 1280,,,,20813959.0,ns,1496
"send(k, m, pk_i)",Sent message of size 1280,,,,23031500.0,ns,1564
"send(k, m, pk_i)",Sent message of size 1280,,,,23741458.0,ns,1632
"send(k, m, pk_i)",Sent message of size 1280,,,,24703583.0,ns,1700
"send(k, m, pk_i)",Sent message of size 1280,,,,25563500.0,ns,1768
"send(k, m, pk_i)",Sent message of size 1280,,,,26043833.0,ns,1836
"send(k, m, pk_i)",Sent message of size 1280,,,,27705917.0,ns,1904
"send(k, m, pk_i)",Sent message of size 1280,,,,29027917.0,ns,1972
"send(k, m, pk_i)",Sent message of size 1280,,,,29562250.0,ns,2040
"send(k, m, pk_i)",Sent message of size 1280,,,,30655000.0,ns,2108
"send(k, m, pk_i)",Sent message of size 1280,,,,31739667.0,ns,2176
"send(k, m, pk_i)",Sent message of size 1280,,,,32488708.0,ns,2244
"send(k, m, pk_i)",Sent message of size 1280,,,,33407625.0,ns,2312
"send(k, m, pk_i)",Sent message of size 1280,,,,34318250.0,ns,2380
"send(k, m, pk_i)",Sent message of size 1280,,,,34115166.0,ns,2448
"send(k, m, pk_i)",Sent message of size 1280,,,,36844250.0,ns,2516
"send(k, m, pk_i)",Sent message of size 1280,,,,37594417.0,ns,2584
"send(k, m, pk_i)",Sent message of size 1280,,,,38745292.0,ns,2652
"send(k, m, pk_i)",Sent message of size 1280,,,,39688625.0,ns,2720
"send(k, m, pk_i)",Sent message of size 1280,,,,40671334.0,ns,2788
"send(k, m, pk_i)",Sent message of size 1280,,,,41701542.0,ns,2856
"send(k, m, pk_i)",Sent message of size 1280,,,,43256042.0,ns,2924
"send(k, m, pk_i)",Sent message of size 1280,,,,44695166.0,ns,2992
"send(k, m, pk_i)",Sent message of size 1280,,,,47047375.0,ns,3060
"send(k, m, pk_i)",Sent message of size 1280,,,,46239958.0,ns,3128
"send(k, m, pk_i)",Sent message of size 1280,,,,46869458.0,ns,3196
"send(k, m, pk_i)",Sent message of size 1280,,,,48062625.0,ns,3264
"send(k, m, pk_i)",Sent message of size 1280,,,,48667458.0,ns,3332
"send(k, m, pk_i)",Sent message of size 1280,,,,49495375.0,ns,3400
"send(k, m, pk_i)",Sent message of size 1280,,,,50392333.0,ns,3468
"send(k, m, pk_i)",Sent message of size 1280,,,,51161250.0,ns,3536
"send(k, m, pk_i)",Sent message of size 1280,,,,52029708.0,ns,3604
"send(k, m, pk_i)",Sent message of size 1280,,,,52739417.0,ns,3672
"send(k, m, pk_i)",Sent message of size 1280,,,,54501625.0,ns,3740
"send(k, m, pk_i)",Sent message of size 1280,,,,55636917.0,ns,3808
"send(k, m, pk_i)",Sent message of size 1280,,,,56650500.0,ns,3876
"send(k, m, pk_i)",Sent message of size 1280,,,,57106042.0,ns,3944
"send(k, m, pk_i)",Sent message of size 1280,,,,57947334.0,ns,4012
"send(k, m, pk_i)",Sent message of size 1280,,,,59054667.0,ns,4080
"send(k, m, pk_i)",Sent message of size 1280,,,,59763291.0,ns,4148
"send(k, m, pk_i)",Sent message of size 1280,,,,60843416.0,ns,4216
"send(k, m, pk_i)",Sent message of size 1280,,,,61476291.0,ns,4284
"send(k, m, pk_i)",Sent message of size 1280,,,,63076667.0,ns,4352
"send(k, m, pk_i)",Sent message of size 1280,,,,63831250.0,ns,4420
"send(k, m, pk_i)",Sent message of size 1280,,,,64958917.0,ns,4488
"send(k, m, pk_i)",Sent message of size 1280,,,,65830875.0,ns,4556
"send(k, m, pk_i)",Sent message of size 1280,,,,66786292.0,ns,4624
"send(k, m, pk_i)",Sent message of size 1280,,,,67582250.0,ns,4692
"send(k, m, pk_i)",Sent message of size 1280,,,,68497083.0,ns,4760
"send(k, m, pk_i)",Sent message of size 1280,,,,69220083.0,ns,4828
"send(k, m, pk_i)",Sent message of size 1280,,,,70092750.0,ns,4896
"send(k, m, pk_i)",Sent message of size 1280,,,,72025916.0,ns,4964
"send(k, m, pk_i)",Sent message of size 1280,,,,72677333.0,ns,5032
"send(k, m, pk_i)",Sent message of size 1280,,,,73392291.0,ns,5100
"send(k, m, pk_i)",Sent message of size 1280,,,,74239750.0,ns,5168
"send(k, m, pk_i)",Sent message of size 1280,,,,75290459.0,ns,5236
"send(k, m, pk_i)",Sent message of size 1280,,,,76330500.0,ns,5304
"send(k, m, pk_i)",Sent message of size 1280,,,,76932292.0,ns,5372
"send(k, m, pk_i)",Sent message of size 1280,,,,78172500.0,ns,5440
"send(k, m, pk_i)",Sent message of size 1280,,,,79088333.0,ns,5508
"send(k, m, pk_i)",Sent message of size 1280,,,,79961042.0,ns,5576
"send(k, m, pk_i)",Sent message of size 1280,,,,80741042.0,ns,5644
"send(k, m, pk_i)",Sent message of size 1280,,,,81728916.0,ns,5712
"send(k, m, pk_i)",Sent message of size 1280,,,,82758500.0,ns,5780
"send(k, m, pk_i)",Sent message of size 1280,,,,83671542.0,ns,5848
"send(k, m, pk_i)",Sent message of size 1280,,,,84665375.0,ns,5916
"send(k, m, pk_i)",Sent message of size 1280,,,,85618667.0,ns,5984
"send(k, m, pk_i)",Sent message of size 1280,,,,87590542.0,ns,6052
"send(k, m, pk_i)",Sent message of size 1280,,,,90946916.0,ns,6120
"send(k, m, pk_i)",Sent message of size 1280,,,,90266166.0,ns,6188
"send(k, m, pk_i)",Sent message of size 1280,,,,89702041.0,ns,6256
"send(k, m, pk_i)",Sent message of size 1280,,,,90506083.0,ns,6324
"send(k, m, pk_i)",Sent message of size 1280,,,,91378334.0,ns,6392
"send(k, m, pk_i)",Sent message of size 1280,,,,92218583.0,ns,6460
"send(k, m, pk_i)",Sent message of size 1280,,,,92897083.0,ns,6528
"send(k, m, pk_i)",Sent message of size 1280,,,,94238750.0,ns,6596
"send(k, m, pk_i)",Sent message of size 1280,,,,94898125.0,ns,6664
"send(k, m, pk_i)",Sent message of size 1280,,,,95874041.0,ns,6732
"send(k, m, pk_i)",Sent message of size 1280,,,,96862041.0,ns,6800
