group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59812917.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59512417.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59514125.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59427667.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59383500.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59466541.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59609500.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59521833.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59528958.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59618791.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59659000.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59504167.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59559000.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59534667.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59545459.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59546042.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59407167.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59475875.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59495125.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59693625.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59825208.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59430334.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59527917.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,61839209.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,64532125.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,60157333.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59404000.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59348000.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59407833.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59543875.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59543292.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59528417.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59329833.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59069875.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59040625.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59042125.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59007875.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,58953333.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59168042.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59045000.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59005875.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59171417.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59689750.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59387125.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59270042.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59454834.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59257750.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59208458.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59424041.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59272333.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59255833.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59426709.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59458375.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59421250.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59546167.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59654084.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59495000.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59527750.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59438750.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59396542.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59413667.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59329667.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59317750.0,ns,5
"send(k, m, pk_i)",Sent 1280 messages of size 640,,,,59312750.0,ns,5
