group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 640,,,,1047666.0,ns,22
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 640,,,,2007416.0,ns,44
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 640,,,,3000625.0,ns,66
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 640,,,,4066125.0,ns,88
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 640,,,,4980208.0,ns,110
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 640,,,,6071250.0,ns,132
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 640,,,,7062375.0,ns,154
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 640,,,,8062875.0,ns,176
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 640,,,,9059833.0,ns,198
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 640,,,,10093542.0,ns,220
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 640,,,,11062334.0,ns,242
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 640,,,,12063125.0,ns,264
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 640,,,,13082625.0,ns,286
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 640,,,,14096791.0,ns,308
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 640,,,,15099500.0,ns,330
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 640,,,,16090834.0,ns,352
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 640,,,,17097667.0,ns,374
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 640,,,,18105625.0,ns,396
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 640,,,,19158084.0,ns,418
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 640,,,,20204709.0,ns,440
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 640,,,,21180583.0,ns,462
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 640,,,,22143208.0,ns,484
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 640,,,,23159167.0,ns,506
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 640,,,,24114459.0,ns,528
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 640,,,,25203292.0,ns,550
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 640,,,,26190292.0,ns,572
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 640,,,,27171625.0,ns,594
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 640,,,,28158042.0,ns,616
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 640,,,,29206708.0,ns,638
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 640,,,,30619125.0,ns,660
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 640,,,,31648292.0,ns,682
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 640,,,,33340083.0,ns,704
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 640,,,,33881958.0,ns,726
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 640,,,,34449209.0,ns,748
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 640,,,,35493917.0,ns,770
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 640,,,,36273875.0,ns,792
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 640,,,,37328959.0,ns,814
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 640,,,,38300292.0,ns,836
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 640,,,,39247209.0,ns,858
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 640,,,,40337542.0,ns,880
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 640,,,,41105458.0,ns,902
