group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 160,,,,1279666.0,ns,3
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 160,,,,2501708.0,ns,6
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 160,,,,3948958.0,ns,9
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 160,,,,5004916.0,ns,12
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 160,,,,6282125.0,ns,15
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 160,,,,7702292.0,ns,18
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 160,,,,9014416.0,ns,21
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 160,,,,10065250.0,ns,24
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 160,,,,11443041.0,ns,27
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 160,,,,12723958.0,ns,30
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 160,,,,13967125.0,ns,33
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 160,,,,15193250.0,ns,36
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 160,,,,16616583.0,ns,39
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 160,,,,17696333.0,ns,42
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 160,,,,18928667.0,ns,45
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 160,,,,28204833.0,ns,48
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 160,,,,26609875.0,ns,51
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 160,,,,33408791.0,ns,54
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 160,,,,24208958.0,ns,57
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 160,,,,25037958.0,ns,60
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 160,,,,26418042.0,ns,63
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 160,,,,27618583.0,ns,66
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 160,,,,29111416.0,ns,69
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 160,,,,30551958.0,ns,72
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 160,,,,31915833.0,ns,75
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 160,,,,47101000.0,ns,78
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 160,,,,37508208.0,ns,81
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 160,,,,36725000.0,ns,84
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 160,,,,37625541.0,ns,87
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 160,,,,37623208.0,ns,90
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 160,,,,39160500.0,ns,93
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 160,,,,40752458.0,ns,96
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 160,,,,42013417.0,ns,99
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 160,,,,43236542.0,ns,102
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 160,,,,44452750.0,ns,105
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 160,,,,45790834.0,ns,108
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 160,,,,46799667.0,ns,111
