group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,1460584.0,ns,3
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,2496958.0,ns,6
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,3750417.0,ns,9
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,5011542.0,ns,12
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,6495791.0,ns,15
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,7544625.0,ns,18
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,9004167.0,ns,21
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,10282250.0,ns,24
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,11474500.0,ns,27
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,12727917.0,ns,30
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,13956625.0,ns,33
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,15205750.0,ns,36
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,24047792.0,ns,39
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,20825500.0,ns,42
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,19274292.0,ns,45
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,20174375.0,ns,48
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,21475792.0,ns,51
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,23085375.0,ns,54
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,24480792.0,ns,57
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,37206708.0,ns,60
