group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,1037208.0,ns,181
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,1898834.0,ns,362
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,2909750.0,ns,543
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,4025541.0,ns,724
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,5031375.0,ns,905
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,5878792.0,ns,1086
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,6992667.0,ns,1267
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,8089208.0,ns,1448
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,8867166.0,ns,1629
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,9974542.0,ns,1810
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,10778875.0,ns,1991
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,12063166.0,ns,2172
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,12778791.0,ns,2353
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,13831458.0,ns,2534
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,14812250.0,ns,2715
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,15845625.0,ns,2896
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,16841583.0,ns,3077
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,17837750.0,ns,3258
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,18631625.0,ns,3439
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,19760500.0,ns,3620
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,20875583.0,ns,3801
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,21534625.0,ns,3982
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,22872209.0,ns,4163
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,23537417.0,ns,4344
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,24602209.0,ns,4525
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,25600125.0,ns,4706
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,26728916.0,ns,4887
