group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,1024500.0,ns,178
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,1995625.0,ns,356
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,2978875.0,ns,534
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,3986709.0,ns,712
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,4957125.0,ns,890
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,5979333.0,ns,1068
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,6970834.0,ns,1246
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,8023042.0,ns,1424
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,9017500.0,ns,1602
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,9963375.0,ns,1780
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,10940917.0,ns,1958
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,11874541.0,ns,2136
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,12882000.0,ns,2314
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,13855708.0,ns,2492
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,14870375.0,ns,2670
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,15860167.0,ns,2848
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,16842833.0,ns,3026
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,17853750.0,ns,3204
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,18919708.0,ns,3382
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,19927792.0,ns,3560
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,20968666.0,ns,3738
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,21930125.0,ns,3916
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,22805000.0,ns,4094
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,23881125.0,ns,4272
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,24792583.0,ns,4450
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,25728083.0,ns,4628
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,26856417.0,ns,4806
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,27944500.0,ns,4984
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,28831750.0,ns,5162
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,29705833.0,ns,5340
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,30707208.0,ns,5518
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,31741583.0,ns,5696
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,32682584.0,ns,5874
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,33903000.0,ns,6052
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,34844333.0,ns,6230
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,35705375.0,ns,6408
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,36691625.0,ns,6586
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,37807625.0,ns,6764
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,38649542.0,ns,6942
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,39697167.0,ns,7120
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,40629458.0,ns,7298
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,41656333.0,ns,7476
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,42687084.0,ns,7654
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,43646792.0,ns,7832
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,44638250.0,ns,8010
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,45284833.0,ns,8188
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,46537708.0,ns,8366
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,47663291.0,ns,8544
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,48839583.0,ns,8722
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,49729125.0,ns,8900
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,50488042.0,ns,9078
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,51410750.0,ns,9256
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,52367167.0,ns,9434
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,53494667.0,ns,9612
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,54505458.0,ns,9790
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,55671375.0,ns,9968
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,56417791.0,ns,10146
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,57402083.0,ns,10324
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,58446791.0,ns,10502
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,59550125.0,ns,10680
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,61379291.0,ns,10858
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,60838958.0,ns,11036
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,62565958.0,ns,11214
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,63879708.0,ns,11392
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,65843583.0,ns,11570
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,64286541.0,ns,11748
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,66643250.0,ns,11926
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,70217542.0,ns,12104
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,69947208.0,ns,12282
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,70124333.0,ns,12460
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,70232000.0,ns,12638
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,72160750.0,ns,12816
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,72861000.0,ns,12994
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,74100416.0,ns,13172
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,75117583.0,ns,13350
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,76251875.0,ns,13528
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,77102125.0,ns,13706
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,77750166.0,ns,13884
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,78868750.0,ns,14062
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,79790875.0,ns,14240
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,80648958.0,ns,14418
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,81283375.0,ns,14596
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,82259417.0,ns,14774
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,83897667.0,ns,14952
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,84681667.0,ns,15130
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,83634625.0,ns,15308
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,86173916.0,ns,15486
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,87197958.0,ns,15664
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,88463250.0,ns,15842
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,89253708.0,ns,16020
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,90681791.0,ns,16198
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,91143458.0,ns,16376
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,92029791.0,ns,16554
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,92717541.0,ns,16732
"read(k, pks, c1, c2, sigma, st)",Read message of size 320,,,,94937000.0,ns,16910
