group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,989333.0,ns,22
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,1898625.0,ns,44
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,2929166.0,ns,66
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,4020792.0,ns,88
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,4920709.0,ns,110
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,5878833.0,ns,132
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,6828708.0,ns,154
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,8037000.0,ns,176
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,8925000.0,ns,198
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,9834458.0,ns,220
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,10750042.0,ns,242
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,11825666.0,ns,264
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,12785458.0,ns,286
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,13773125.0,ns,308
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,14779333.0,ns,330
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,15550834.0,ns,352
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,16785833.0,ns,374
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,17803583.0,ns,396
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,18561375.0,ns,418
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,19665167.0,ns,440
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,20591708.0,ns,462
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,21489541.0,ns,484
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,22896250.0,ns,506
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,23616209.0,ns,528
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,24435208.0,ns,550
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,25724666.0,ns,572
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,26636208.0,ns,594
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,30671958.0,ns,616
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,30371708.0,ns,638
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,31017333.0,ns,660
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,30918834.0,ns,682
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,32118125.0,ns,704
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,33093375.0,ns,726
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,34164833.0,ns,748
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,35062041.0,ns,770
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,36163042.0,ns,792
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,37087625.0,ns,814
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,38106333.0,ns,836
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,39125541.0,ns,858
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,39874666.0,ns,880
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,40895625.0,ns,902
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,41889125.0,ns,924
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,42875916.0,ns,946
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,43856625.0,ns,968
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,44858917.0,ns,990
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,45768167.0,ns,1012
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,47039209.0,ns,1034
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,47819959.0,ns,1056
