group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"SetupMod(pk_reg, 1^lambda)",,4,,,1035834.0,ns,30
"SetupMod(pk_reg, 1^lambda)",,4,,,1944833.0,ns,60
"SetupMod(pk_reg, 1^lambda)",,4,,,3088000.0,ns,90
"SetupMod(pk_reg, 1^lambda)",,4,,,4106334.0,ns,120
"SetupMod(pk_reg, 1^lambda)",,4,,,5073042.0,ns,150
"SetupMod(pk_reg, 1^lambda)",,4,,,6084875.0,ns,180
"SetupMod(pk_reg, 1^lambda)",,4,,,7177125.0,ns,210
"SetupMod(pk_reg, 1^lambda)",,4,,,8117792.0,ns,240
"SetupMod(pk_reg, 1^lambda)",,4,,,9115875.0,ns,270
"SetupMod(pk_reg, 1^lambda)",,4,,,10191625.0,ns,300
"SetupMod(pk_reg, 1^lambda)",,4,,,10996291.0,ns,330
"SetupMod(pk_reg, 1^lambda)",,4,,,12212833.0,ns,360
"SetupMod(pk_reg, 1^lambda)",,4,,,13016666.0,ns,390
"SetupMod(pk_reg, 1^lambda)",,4,,,14136375.0,ns,420
"SetupMod(pk_reg, 1^lambda)",,4,,,15144167.0,ns,450
"SetupMod(pk_reg, 1^lambda)",,4,,,16056250.0,ns,480
"SetupMod(pk_reg, 1^lambda)",,4,,,17123833.0,ns,510
"SetupMod(pk_reg, 1^lambda)",,4,,,18269542.0,ns,540
"SetupMod(pk_reg, 1^lambda)",,4,,,19020417.0,ns,570
"SetupMod(pk_reg, 1^lambda)",,4,,,20243958.0,ns,600
"SetupMod(pk_reg, 1^lambda)",,4,,,21031417.0,ns,630
"SetupMod(pk_reg, 1^lambda)",,4,,,22250041.0,ns,660
"SetupMod(pk_reg, 1^lambda)",,4,,,23209875.0,ns,690
"SetupMod(pk_reg, 1^lambda)",,4,,,24143750.0,ns,720
"SetupMod(pk_reg, 1^lambda)",,4,,,25146125.0,ns,750
"SetupMod(pk_reg, 1^lambda)",,4,,,26156333.0,ns,780
"SetupMod(pk_reg, 1^lambda)",,4,,,27101667.0,ns,810
