group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,1019791.0,ns,32
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,1984792.0,ns,64
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,2975125.0,ns,96
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,3975333.0,ns,128
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,4960916.0,ns,160
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,5958167.0,ns,192
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,6936583.0,ns,224
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,7975375.0,ns,256
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,8905292.0,ns,288
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,9932542.0,ns,320
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,10916208.0,ns,352
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,11923375.0,ns,384
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,12899292.0,ns,416
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,13704500.0,ns,448
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,14874625.0,ns,480
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,15679875.0,ns,512
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,16860583.0,ns,544
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,17610416.0,ns,576
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,18638458.0,ns,608
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,19656125.0,ns,640
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,20675333.0,ns,672
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,21580375.0,ns,704
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,22622459.0,ns,736
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,22881292.0,ns,768
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,24398833.0,ns,800
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,25478541.0,ns,832
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,26553875.0,ns,864
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,27731666.0,ns,896
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,28673042.0,ns,928
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,29613625.0,ns,960
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,30588792.0,ns,992
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,31345667.0,ns,1024
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,32464916.0,ns,1056
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,33301708.0,ns,1088
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,34331083.0,ns,1120
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,35360917.0,ns,1152
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,36226041.0,ns,1184
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,37065666.0,ns,1216
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,38274416.0,ns,1248
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,39232541.0,ns,1280
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,40007041.0,ns,1312
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,40974791.0,ns,1344
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,42043916.0,ns,1376
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,43328958.0,ns,1408
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,43982250.0,ns,1440
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,44931625.0,ns,1472
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,45965750.0,ns,1504
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,46932958.0,ns,1536
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,48452334.0,ns,1568
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,51005375.0,ns,1600
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,52008667.0,ns,1632
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,51769167.0,ns,1664
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,52574875.0,ns,1696
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,53495958.0,ns,1728
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,54134250.0,ns,1760
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,54892958.0,ns,1792
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,55862916.0,ns,1824
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,56824333.0,ns,1856
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,57696375.0,ns,1888
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,58720250.0,ns,1920
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,59560625.0,ns,1952
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,60525750.0,ns,1984
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,61501042.0,ns,2016
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,62358625.0,ns,2048
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,65061916.0,ns,2080
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,64421542.0,ns,2112
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,65540458.0,ns,2144
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,66272375.0,ns,2176
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,67449667.0,ns,2208
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,68182375.0,ns,2240
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,69758417.0,ns,2272
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,70470625.0,ns,2304
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,71254959.0,ns,2336
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,72399917.0,ns,2368
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,73141833.0,ns,2400
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,74152292.0,ns,2432
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,75327833.0,ns,2464
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,76085666.0,ns,2496
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,76877458.0,ns,2528
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,77846708.0,ns,2560
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,78871541.0,ns,2592
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,79729875.0,ns,2624
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,80722209.0,ns,2656
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,81831875.0,ns,2688
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,82733458.0,ns,2720
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,83669833.0,ns,2752
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,84379625.0,ns,2784
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,85460042.0,ns,2816
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,86428917.0,ns,2848
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,87475792.0,ns,2880
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,88466292.0,ns,2912
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,89545167.0,ns,2944
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,94485208.0,ns,2976
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,93245417.0,ns,3008
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,92884667.0,ns,3040
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,94915208.0,ns,3072
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,95580750.0,ns,3104
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,96657833.0,ns,3136
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,97417000.0,ns,3168
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 10,,,,98195625.0,ns,3200
