group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,1068833.0,ns,8
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,2102833.0,ns,16
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,3142500.0,ns,24
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,4191917.0,ns,32
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,5258500.0,ns,40
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,6473500.0,ns,48
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,7421292.0,ns,56
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,8452250.0,ns,64
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,9479625.0,ns,72
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,10500667.0,ns,80
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,11549042.0,ns,88
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,12605250.0,ns,96
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,13618250.0,ns,104
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,14814042.0,ns,112
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,15808000.0,ns,120
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,16809625.0,ns,128
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,17809625.0,ns,136
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,18835208.0,ns,144
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,20102125.0,ns,152
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,21004917.0,ns,160
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,21978417.0,ns,168
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,23077542.0,ns,176
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,24255250.0,ns,184
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,25167167.0,ns,192
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,26179875.0,ns,200
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,27440625.0,ns,208
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,28378750.0,ns,216
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,29332750.0,ns,224
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,30615167.0,ns,232
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,31474375.0,ns,240
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,32468416.0,ns,248
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,33600833.0,ns,256
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,34681584.0,ns,264
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,36923709.0,ns,272
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,38675750.0,ns,280
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,39003208.0,ns,288
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,39354459.0,ns,296
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,39834459.0,ns,304
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,40915709.0,ns,312
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,41999667.0,ns,320
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,42975625.0,ns,328
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,44095625.0,ns,336
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,45346958.0,ns,344
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,46354917.0,ns,352
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,47420209.0,ns,360
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,48465125.0,ns,368
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,49482334.0,ns,376
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,50603334.0,ns,384
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,51320916.0,ns,392
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,52483000.0,ns,400
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,53518916.0,ns,408
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,54493750.0,ns,416
"send(k, m, pk_i)",Sent 20 messages of size 320,,,,55594250.0,ns,424
