group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,1294250.0,ns,3
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,2530667.0,ns,6
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,3736042.0,ns,9
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,5229958.0,ns,12
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,6293208.0,ns,15
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,7807833.0,ns,18
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,8762792.0,ns,21
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,10176042.0,ns,24
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,11450625.0,ns,27
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,12729083.0,ns,30
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,13976167.0,ns,33
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,15202750.0,ns,36
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,16450958.0,ns,39
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,17880833.0,ns,42
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,18951084.0,ns,45
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,20128625.0,ns,48
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,21857750.0,ns,51
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,22922333.0,ns,54
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,23927167.0,ns,57
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,25400833.0,ns,60
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,26618084.0,ns,63
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,27921750.0,ns,66
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,29375500.0,ns,69
