group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"SetupMod(pk_reg, 1^lambda)",,2,,,1011458.0,ns,57
"SetupMod(pk_reg, 1^lambda)",,2,,,2011209.0,ns,114
"SetupMod(pk_reg, 1^lambda)",,2,,,2957000.0,ns,171
"SetupMod(pk_reg, 1^lambda)",,2,,,3950291.0,ns,228
"SetupMod(pk_reg, 1^lambda)",,2,,,4926625.0,ns,285
"SetupMod(pk_reg, 1^lambda)",,2,,,5960542.0,ns,342
"SetupMod(pk_reg, 1^lambda)",,2,,,6933709.0,ns,399
"SetupMod(pk_reg, 1^lambda)",,2,,,7964584.0,ns,456
"SetupMod(pk_reg, 1^lambda)",,2,,,8932833.0,ns,513
"SetupMod(pk_reg, 1^lambda)",,2,,,9879583.0,ns,570
"SetupMod(pk_reg, 1^lambda)",,2,,,10850041.0,ns,627
"SetupMod(pk_reg, 1^lambda)",,2,,,11847333.0,ns,684
"SetupMod(pk_reg, 1^lambda)",,2,,,12824375.0,ns,741
"SetupMod(pk_reg, 1^lambda)",,2,,,13820917.0,ns,798
"SetupMod(pk_reg, 1^lambda)",,2,,,14869375.0,ns,855
"SetupMod(pk_reg, 1^lambda)",,2,,,15776166.0,ns,912
"SetupMod(pk_reg, 1^lambda)",,2,,,16743750.0,ns,969
"SetupMod(pk_reg, 1^lambda)",,2,,,17748709.0,ns,1026
"SetupMod(pk_reg, 1^lambda)",,2,,,18749417.0,ns,1083
"SetupMod(pk_reg, 1^lambda)",,2,,,19729500.0,ns,1140
"SetupMod(pk_reg, 1^lambda)",,2,,,20729333.0,ns,1197
"SetupMod(pk_reg, 1^lambda)",,2,,,21691458.0,ns,1254
"SetupMod(pk_reg, 1^lambda)",,2,,,22721584.0,ns,1311
"SetupMod(pk_reg, 1^lambda)",,2,,,23707667.0,ns,1368
"SetupMod(pk_reg, 1^lambda)",,2,,,24644500.0,ns,1425
"SetupMod(pk_reg, 1^lambda)",,2,,,25657958.0,ns,1482
"SetupMod(pk_reg, 1^lambda)",,2,,,26688333.0,ns,1539
"SetupMod(pk_reg, 1^lambda)",,2,,,27605250.0,ns,1596
"SetupMod(pk_reg, 1^lambda)",,2,,,28616375.0,ns,1653
"SetupMod(pk_reg, 1^lambda)",,2,,,29596792.0,ns,1710
"SetupMod(pk_reg, 1^lambda)",,2,,,30576459.0,ns,1767
"SetupMod(pk_reg, 1^lambda)",,2,,,33205292.0,ns,1824
"SetupMod(pk_reg, 1^lambda)",,2,,,34763917.0,ns,1881
"SetupMod(pk_reg, 1^lambda)",,2,,,36556500.0,ns,1938
"SetupMod(pk_reg, 1^lambda)",,2,,,35932958.0,ns,1995
"SetupMod(pk_reg, 1^lambda)",,2,,,35529083.0,ns,2052
"SetupMod(pk_reg, 1^lambda)",,2,,,36464750.0,ns,2109
"SetupMod(pk_reg, 1^lambda)",,2,,,37424917.0,ns,2166
"SetupMod(pk_reg, 1^lambda)",,2,,,37870333.0,ns,2223
"SetupMod(pk_reg, 1^lambda)",,2,,,39360584.0,ns,2280
"SetupMod(pk_reg, 1^lambda)",,2,,,40479375.0,ns,2337
"SetupMod(pk_reg, 1^lambda)",,2,,,41479750.0,ns,2394
"SetupMod(pk_reg, 1^lambda)",,2,,,42514667.0,ns,2451
"SetupMod(pk_reg, 1^lambda)",,2,,,43458833.0,ns,2508
"SetupMod(pk_reg, 1^lambda)",,2,,,44494583.0,ns,2565
"SetupMod(pk_reg, 1^lambda)",,2,,,45417584.0,ns,2622
"SetupMod(pk_reg, 1^lambda)",,2,,,46369792.0,ns,2679
"SetupMod(pk_reg, 1^lambda)",,2,,,47405708.0,ns,2736
"SetupMod(pk_reg, 1^lambda)",,2,,,48387000.0,ns,2793
"SetupMod(pk_reg, 1^lambda)",,2,,,49398958.0,ns,2850
"SetupMod(pk_reg, 1^lambda)",,2,,,50368541.0,ns,2907
"SetupMod(pk_reg, 1^lambda)",,2,,,51383083.0,ns,2964
"SetupMod(pk_reg, 1^lambda)",,2,,,52327416.0,ns,3021
"SetupMod(pk_reg, 1^lambda)",,2,,,53348250.0,ns,3078
"SetupMod(pk_reg, 1^lambda)",,2,,,54361208.0,ns,3135
"SetupMod(pk_reg, 1^lambda)",,2,,,55301416.0,ns,3192
"SetupMod(pk_reg, 1^lambda)",,2,,,56256375.0,ns,3249
"SetupMod(pk_reg, 1^lambda)",,2,,,57456292.0,ns,3306
"SetupMod(pk_reg, 1^lambda)",,2,,,58367459.0,ns,3363
"SetupMod(pk_reg, 1^lambda)",,2,,,59398500.0,ns,3420
"SetupMod(pk_reg, 1^lambda)",,2,,,60218750.0,ns,3477
