group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,1027459.0,ns,11
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,2058042.0,ns,22
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,3036792.0,ns,33
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,4081042.0,ns,44
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,5073208.0,ns,55
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,6143666.0,ns,66
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,7137083.0,ns,77
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,8258583.0,ns,88
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,9196250.0,ns,99
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,10180125.0,ns,110
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,11231791.0,ns,121
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,12196708.0,ns,132
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,13240333.0,ns,143
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,14242500.0,ns,154
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,15449959.0,ns,165
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,16504167.0,ns,176
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,17396666.0,ns,187
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,18344750.0,ns,198
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,19336334.0,ns,209
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,20362667.0,ns,220
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,21400500.0,ns,231
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,22390542.0,ns,242
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,23442875.0,ns,253
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,24469292.0,ns,264
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,25449209.0,ns,275
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,26467667.0,ns,286
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,27474209.0,ns,297
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,28548584.0,ns,308
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,29872042.0,ns,319
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,30656250.0,ns,330
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,31566459.0,ns,341
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,32574375.0,ns,352
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,33535125.0,ns,363
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,34624958.0,ns,374
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,35761250.0,ns,385
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,36593000.0,ns,396
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,37672375.0,ns,407
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,38667917.0,ns,418
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,39657458.0,ns,429
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,40691750.0,ns,440
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,41776833.0,ns,451
"send(k, m, pk_i)",Sent 20 messages of size 80,,,,42750333.0,ns,462
