group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,1048417.0,ns,33
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,2082458.0,ns,66
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,2949625.0,ns,99
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,4014750.0,ns,132
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,5116334.0,ns,165
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,6152375.0,ns,198
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,6798042.0,ns,231
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,7758791.0,ns,264
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,8641042.0,ns,297
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,9674584.0,ns,330
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,10841000.0,ns,363
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,11836458.0,ns,396
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,12949292.0,ns,429
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,13824500.0,ns,462
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,15055000.0,ns,495
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,15991167.0,ns,528
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,17159084.0,ns,561
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,17947083.0,ns,594
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,19088167.0,ns,627
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,20118750.0,ns,660
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,21088083.0,ns,693
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,22248208.0,ns,726
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,23203458.0,ns,759
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,24278750.0,ns,792
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,25026208.0,ns,825
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,26406167.0,ns,858
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,27327417.0,ns,891
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,28116750.0,ns,924
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,29180042.0,ns,957
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,30193583.0,ns,990
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 80,,,,31333291.0,ns,1023
