group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,49982583.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50285917.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50234000.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50267958.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50202750.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50185917.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50219375.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50365750.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,49843333.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50017125.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50272541.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50133167.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,49663250.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50204333.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,49310209.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50137500.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50081500.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50448875.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,51114791.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,52101875.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,51533875.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,62457250.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50589750.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,49981041.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50377042.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50688750.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50517917.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50371208.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50931500.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50360958.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50579458.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50343250.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50223167.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50318500.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50320834.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50256459.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50240667.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50263458.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50273416.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50309000.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50269584.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50389583.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50255541.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50492708.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,49743125.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,51800958.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,52193875.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50668584.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50769208.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50413875.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50828333.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,51462791.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,51902833.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50315958.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50178541.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50524458.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50276542.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,49945500.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50226084.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50296000.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50240666.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,49427375.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50186667.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50159708.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50121209.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50171083.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50176250.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50184334.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50140958.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50168416.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50265333.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50283375.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50143625.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50386834.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50224125.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50178000.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50203041.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50901166.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,51918750.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,51741500.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50426084.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50120209.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50116292.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50127959.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50133500.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50158125.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50184666.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50147542.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,50169125.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,59149958.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,52435458.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,49369125.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,49934083.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,68678083.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,53404125.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,51025875.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 640,,,,51945084.0,ns,17
