group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,990917.0,ns,121
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,1913375.0,ns,242
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,2936500.0,ns,363
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,4023625.0,ns,484
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,5020125.0,ns,605
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,5844000.0,ns,726
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,7020167.0,ns,847
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,7873792.0,ns,968
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,8838166.0,ns,1089
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,9878208.0,ns,1210
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,10990458.0,ns,1331
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,11824625.0,ns,1452
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,12812417.0,ns,1573
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,13941833.0,ns,1694
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,14763333.0,ns,1815
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,15713208.0,ns,1936
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,16805083.0,ns,2057
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,17876917.0,ns,2178
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,18552250.0,ns,2299
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,19899958.0,ns,2420
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,20538125.0,ns,2541
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,21542542.0,ns,2662
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,22803125.0,ns,2783
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,23613292.0,ns,2904
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,24610333.0,ns,3025
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,25546833.0,ns,3146
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,26437709.0,ns,3267
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,27566875.0,ns,3388
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,28553208.0,ns,3509
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,29452208.0,ns,3630
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,30605125.0,ns,3751
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,31299541.0,ns,3872
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,32313667.0,ns,3993
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,33483750.0,ns,4114
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,34577292.0,ns,4235
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,35371250.0,ns,4356
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,36310916.0,ns,4477
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,37325416.0,ns,4598
