group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,1028583.0,ns,22
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,2005166.0,ns,44
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,3008291.0,ns,66
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,3882333.0,ns,88
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,4889291.0,ns,110
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,6070416.0,ns,132
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,6977542.0,ns,154
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,8060042.0,ns,176
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,8785375.0,ns,198
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,10057292.0,ns,220
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,10827958.0,ns,242
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,11769458.0,ns,264
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,12886333.0,ns,286
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,14016166.0,ns,308
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,14704750.0,ns,330
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,15956459.0,ns,352
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,16895083.0,ns,374
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,18050666.0,ns,396
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,18916250.0,ns,418
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,19917125.0,ns,440
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,20930167.0,ns,462
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,22029542.0,ns,484
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,22686208.0,ns,506
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,23868958.0,ns,528
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,24848958.0,ns,550
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,25806333.0,ns,572
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,26924750.0,ns,594
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,27685209.0,ns,616
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,28703000.0,ns,638
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,29707708.0,ns,660
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,30764750.0,ns,682
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,31691417.0,ns,704
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,32699166.0,ns,726
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,33685125.0,ns,748
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,34455792.0,ns,770
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,35641583.0,ns,792
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,36529333.0,ns,814
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,37507250.0,ns,836
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,38537375.0,ns,858
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,37952959.0,ns,880
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,40202250.0,ns,902
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,41121875.0,ns,924
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,42607667.0,ns,946
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,42968375.0,ns,968
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,44544083.0,ns,990
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,45537416.0,ns,1012
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,46670625.0,ns,1034
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,47557958.0,ns,1056
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,48698125.0,ns,1078
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 80,,,,49460375.0,ns,1100
