group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,1019542.0,ns,324
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,2045375.0,ns,648
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,3018708.0,ns,972
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,4060208.0,ns,1296
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,4851250.0,ns,1620
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,6081459.0,ns,1944
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,6761917.0,ns,2268
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,7957250.0,ns,2592
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,9139250.0,ns,2916
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,10065667.0,ns,3240
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,11229041.0,ns,3564
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,12213333.0,ns,3888
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,13226583.0,ns,4212
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,14271625.0,ns,4536
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,15266583.0,ns,4860
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,16271541.0,ns,5184
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,17316000.0,ns,5508
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,18319625.0,ns,5832
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,19255125.0,ns,6156
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,19798417.0,ns,6480
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,21168666.0,ns,6804
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,22237417.0,ns,7128
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,22873875.0,ns,7452
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,24489500.0,ns,7776
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,24792125.0,ns,8100
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,25613291.0,ns,8424
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,27027208.0,ns,8748
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,27945291.0,ns,9072
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,28174375.0,ns,9396
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,29812750.0,ns,9720
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,29970750.0,ns,10044
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,31370875.0,ns,10368
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,32547833.0,ns,10692
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,33565042.0,ns,11016
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,34360209.0,ns,11340
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,35428292.0,ns,11664
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,37818917.0,ns,11988
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,38670375.0,ns,12312
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,39484041.0,ns,12636
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,40005250.0,ns,12960
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,40894833.0,ns,13284
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,40715375.0,ns,13608
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,42796625.0,ns,13932
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,43775625.0,ns,14256
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,44748750.0,ns,14580
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,45551917.0,ns,14904
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,46616125.0,ns,15228
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,47481250.0,ns,15552
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,48408333.0,ns,15876
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,49262583.0,ns,16200
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,50393375.0,ns,16524
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,51755209.0,ns,16848
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,52800834.0,ns,17172
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,52756750.0,ns,17496
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,54358583.0,ns,17820
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,55217417.0,ns,18144
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,57155375.0,ns,18468
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,58158458.0,ns,18792
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,58447083.0,ns,19116
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,59412959.0,ns,19440
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,60070792.0,ns,19764
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,61173416.0,ns,20088
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,61967833.0,ns,20412
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,62891375.0,ns,20736
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,63435500.0,ns,21060
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,65671208.0,ns,21384
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,66481625.0,ns,21708
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,67500667.0,ns,22032
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,68444500.0,ns,22356
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,69984333.0,ns,22680
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,71143000.0,ns,23004
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,71721666.0,ns,23328
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,72465291.0,ns,23652
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,73387875.0,ns,23976
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,74490167.0,ns,24300
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,75378167.0,ns,24624
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,76481375.0,ns,24948
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,74078417.0,ns,25272
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,76518208.0,ns,25596
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,78023292.0,ns,25920
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,79038958.0,ns,26244
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,80032250.0,ns,26568
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,80897375.0,ns,26892
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,81909208.0,ns,27216
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,82779625.0,ns,27540
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,85521250.0,ns,27864
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,87837667.0,ns,28188
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,87204542.0,ns,28512
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,87638458.0,ns,28836
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,88468375.0,ns,29160
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,89115500.0,ns,29484
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,89854000.0,ns,29808
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,90947584.0,ns,30132
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,91635708.0,ns,30456
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,93086042.0,ns,30780
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,93604792.0,ns,31104
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,95241417.0,ns,31428
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,97198167.0,ns,31752
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,97133542.0,ns,32076
"read(k, pks, c1, c2, sigma, st)",Read message of size 10,,,,97971083.0,ns,32400
