group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 1280,,,,1035125.0,ns,69
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 1280,,,,2013084.0,ns,138
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 1280,,,,3009917.0,ns,207
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 1280,,,,4088500.0,ns,276
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 1280,,,,5132083.0,ns,345
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 1280,,,,6424375.0,ns,414
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 1280,,,,7148208.0,ns,483
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 1280,,,,8192666.0,ns,552
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 1280,,,,9148542.0,ns,621
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 1280,,,,10134875.0,ns,690
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 1280,,,,10982125.0,ns,759
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 1280,,,,11929084.0,ns,828
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 1280,,,,12947500.0,ns,897
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 1280,,,,13963166.0,ns,966
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 1280,,,,14944250.0,ns,1035
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 1280,,,,15974667.0,ns,1104
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 1280,,,,16957875.0,ns,1173
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 1280,,,,17869541.0,ns,1242
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 1280,,,,18868375.0,ns,1311
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 1280,,,,19838084.0,ns,1380
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 1280,,,,20752333.0,ns,1449
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 1280,,,,21739958.0,ns,1518
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 1280,,,,22740583.0,ns,1587
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 1280,,,,23694500.0,ns,1656
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 1280,,,,24676500.0,ns,1725
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 1280,,,,25699958.0,ns,1794
