group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"send(k, m, pk_i)",Sent message of size 640,,,,1021875.0,ns,108
"send(k, m, pk_i)",Sent message of size 640,,,,1991041.0,ns,216
"send(k, m, pk_i)",Sent message of size 640,,,,3011541.0,ns,324
"send(k, m, pk_i)",Sent message of size 640,,,,4001708.0,ns,432
"send(k, m, pk_i)",Sent message of size 640,,,,4822500.0,ns,540
"send(k, m, pk_i)",Sent message of size 640,,,,5968833.0,ns,648
"send(k, m, pk_i)",Sent message of size 640,,,,6545041.0,ns,756
"send(k, m, pk_i)",Sent message of size 640,,,,7530541.0,ns,864
"send(k, m, pk_i)",Sent message of size 640,,,,8692417.0,ns,972
"send(k, m, pk_i)",Sent message of size 640,,,,9823667.0,ns,1080
"send(k, m, pk_i)",Sent message of size 640,,,,11002417.0,ns,1188
"send(k, m, pk_i)",Sent message of size 640,,,,12065542.0,ns,1296
"send(k, m, pk_i)",Sent message of size 640,,,,12466292.0,ns,1404
"send(k, m, pk_i)",Sent message of size 640,,,,14024791.0,ns,1512
"send(k, m, pk_i)",Sent message of size 640,,,,15047250.0,ns,1620
"send(k, m, pk_i)",Sent message of size 640,,,,16027209.0,ns,1728
"send(k, m, pk_i)",Sent message of size 640,,,,16816750.0,ns,1836
"send(k, m, pk_i)",Sent message of size 640,,,,18037292.0,ns,1944
"send(k, m, pk_i)",Sent message of size 640,,,,19049917.0,ns,2052
"send(k, m, pk_i)",Sent message of size 640,,,,20156584.0,ns,2160
"send(k, m, pk_i)",Sent message of size 640,,,,21086917.0,ns,2268
"send(k, m, pk_i)",Sent message of size 640,,,,22140167.0,ns,2376
"send(k, m, pk_i)",Sent message of size 640,,,,23109625.0,ns,2484
"send(k, m, pk_i)",Sent message of size 640,,,,23983875.0,ns,2592
"send(k, m, pk_i)",Sent message of size 640,,,,25126500.0,ns,2700
"send(k, m, pk_i)",Sent message of size 640,,,,26152708.0,ns,2808
"send(k, m, pk_i)",Sent message of size 640,,,,27139917.0,ns,2916
"send(k, m, pk_i)",Sent message of size 640,,,,27966583.0,ns,3024
"send(k, m, pk_i)",Sent message of size 640,,,,28105500.0,ns,3132
"send(k, m, pk_i)",Sent message of size 640,,,,29910791.0,ns,3240
"send(k, m, pk_i)",Sent message of size 640,,,,31012125.0,ns,3348
"send(k, m, pk_i)",Sent message of size 640,,,,32046083.0,ns,3456
"send(k, m, pk_i)",Sent message of size 640,,,,33021167.0,ns,3564
"send(k, m, pk_i)",Sent message of size 640,,,,34159750.0,ns,3672
"send(k, m, pk_i)",Sent message of size 640,,,,35117791.0,ns,3780
"send(k, m, pk_i)",Sent message of size 640,,,,36060667.0,ns,3888
"send(k, m, pk_i)",Sent message of size 640,,,,37027542.0,ns,3996
"send(k, m, pk_i)",Sent message of size 640,,,,38011833.0,ns,4104
"send(k, m, pk_i)",Sent message of size 640,,,,39021875.0,ns,4212
"send(k, m, pk_i)",Sent message of size 640,,,,39895167.0,ns,4320
"send(k, m, pk_i)",Sent message of size 640,,,,41149459.0,ns,4428
"send(k, m, pk_i)",Sent message of size 640,,,,42964417.0,ns,4536
"send(k, m, pk_i)",Sent message of size 640,,,,44729291.0,ns,4644
