group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"send(k, m, pk_i)",Sent message of size 1280,,,,974583.0,ns,68
"send(k, m, pk_i)",Sent message of size 1280,,,,1864667.0,ns,136
"send(k, m, pk_i)",Sent message of size 1280,,,,2771958.0,ns,204
"send(k, m, pk_i)",Sent message of size 1280,,,,3711250.0,ns,272
"send(k, m, pk_i)",Sent message of size 1280,,,,4828125.0,ns,340
"send(k, m, pk_i)",Sent message of size 1280,,,,6073667.0,ns,408
"send(k, m, pk_i)",Sent message of size 1280,,,,6835667.0,ns,476
"send(k, m, pk_i)",Sent message of size 1280,,,,7991291.0,ns,544
"send(k, m, pk_i)",Sent message of size 1280,,,,8935875.0,ns,612
"send(k, m, pk_i)",Sent message of size 1280,,,,9942000.0,ns,680
"send(k, m, pk_i)",Sent message of size 1280,,,,10956167.0,ns,748
"send(k, m, pk_i)",Sent message of size 1280,,,,11885209.0,ns,816
"send(k, m, pk_i)",Sent message of size 1280,,,,12937625.0,ns,884
"send(k, m, pk_i)",Sent message of size 1280,,,,13710708.0,ns,952
"send(k, m, pk_i)",Sent message of size 1280,,,,15036375.0,ns,1020
"send(k, m, pk_i)",Sent message of size 1280,,,,15912000.0,ns,1088
"send(k, m, pk_i)",Sent message of size 1280,,,,16921833.0,ns,1156
"send(k, m, pk_i)",Sent message of size 1280,,,,17687083.0,ns,1224
"send(k, m, pk_i)",Sent message of size 1280,,,,18830417.0,ns,1292
"send(k, m, pk_i)",Sent message of size 1280,,,,19956334.0,ns,1360
"send(k, m, pk_i)",Sent message of size 1280,,,,20865875.0,ns,1428
"send(k, m, pk_i)",Sent message of size 1280,,,,21861125.0,ns,1496
"send(k, m, pk_i)",Sent message of size 1280,,,,22634083.0,ns,1564
"send(k, m, pk_i)",Sent message of size 1280,,,,23923125.0,ns,1632
"send(k, m, pk_i)",Sent message of size 1280,,,,24837917.0,ns,1700
"send(k, m, pk_i)",Sent message of size 1280,,,,25616750.0,ns,1768
"send(k, m, pk_i)",Sent message of size 1280,,,,26751166.0,ns,1836
"send(k, m, pk_i)",Sent message of size 1280,,,,27755125.0,ns,1904
