group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"send(k, m, pk_i)",,1,,,1024875.0,ns,241
"send(k, m, pk_i)",,1,,,2003875.0,ns,482
"send(k, m, pk_i)",,1,,,2979042.0,ns,723
"send(k, m, pk_i)",,1,,,3958708.0,ns,964
"send(k, m, pk_i)",,1,,,4934541.0,ns,1205
"send(k, m, pk_i)",,1,,,6044291.0,ns,1446
"send(k, m, pk_i)",,1,,,6953958.0,ns,1687
"send(k, m, pk_i)",,1,,,7909084.0,ns,1928
"send(k, m, pk_i)",,1,,,8898125.0,ns,2169
"send(k, m, pk_i)",,1,,,9906250.0,ns,2410
"send(k, m, pk_i)",,1,,,10878584.0,ns,2651
"send(k, m, pk_i)",,1,,,11849084.0,ns,2892
"send(k, m, pk_i)",,1,,,12833959.0,ns,3133
"send(k, m, pk_i)",,1,,,13828084.0,ns,3374
"send(k, m, pk_i)",,1,,,14816708.0,ns,3615
"send(k, m, pk_i)",,1,,,15993041.0,ns,3856
"send(k, m, pk_i)",,1,,,16934417.0,ns,4097
"send(k, m, pk_i)",,1,,,17784958.0,ns,4338
"send(k, m, pk_i)",,1,,,18885333.0,ns,4579
"send(k, m, pk_i)",,1,,,19804959.0,ns,4820
"send(k, m, pk_i)",,1,,,20774084.0,ns,5061
"send(k, m, pk_i)",,1,,,21797667.0,ns,5302
"send(k, m, pk_i)",,1,,,22785042.0,ns,5543
"send(k, m, pk_i)",,1,,,23725875.0,ns,5784
"send(k, m, pk_i)",,1,,,24740458.0,ns,6025
"send(k, m, pk_i)",,1,,,26200458.0,ns,6266
"send(k, m, pk_i)",,1,,,27648125.0,ns,6507
"send(k, m, pk_i)",,1,,,29246208.0,ns,6748
"send(k, m, pk_i)",,1,,,30658791.0,ns,6989
"send(k, m, pk_i)",,1,,,30386875.0,ns,7230
"send(k, m, pk_i)",,1,,,30691167.0,ns,7471
"send(k, m, pk_i)",,1,,,31680375.0,ns,7712
"send(k, m, pk_i)",,1,,,32654333.0,ns,7953
"send(k, m, pk_i)",,1,,,33645167.0,ns,8194
"send(k, m, pk_i)",,1,,,34672459.0,ns,8435
"send(k, m, pk_i)",,1,,,35601292.0,ns,8676
"send(k, m, pk_i)",,1,,,36890541.0,ns,8917
"send(k, m, pk_i)",,1,,,37670542.0,ns,9158
"send(k, m, pk_i)",,1,,,38619959.0,ns,9399
"send(k, m, pk_i)",,1,,,39621667.0,ns,9640
"send(k, m, pk_i)",,1,,,40603500.0,ns,9881
"send(k, m, pk_i)",,1,,,41274583.0,ns,10122
"send(k, m, pk_i)",,1,,,40659125.0,ns,10363
"send(k, m, pk_i)",,1,,,42986375.0,ns,10604
"send(k, m, pk_i)",,1,,,44447000.0,ns,10845
"send(k, m, pk_i)",,1,,,45322667.0,ns,11086
"send(k, m, pk_i)",,1,,,46462042.0,ns,11327
"send(k, m, pk_i)",,1,,,47457875.0,ns,11568
"send(k, m, pk_i)",,1,,,48546458.0,ns,11809
"send(k, m, pk_i)",,1,,,49241375.0,ns,12050
"send(k, m, pk_i)",,1,,,50468708.0,ns,12291
"send(k, m, pk_i)",,1,,,51523250.0,ns,12532
"send(k, m, pk_i)",,1,,,52264458.0,ns,12773
"send(k, m, pk_i)",,1,,,53395333.0,ns,13014
"send(k, m, pk_i)",,1,,,54125750.0,ns,13255
"send(k, m, pk_i)",,1,,,55437584.0,ns,13496
"send(k, m, pk_i)",,1,,,56085542.0,ns,13737
"send(k, m, pk_i)",,1,,,57241333.0,ns,13978
"send(k, m, pk_i)",,1,,,58352541.0,ns,14219
"send(k, m, pk_i)",,1,,,59249583.0,ns,14460
"send(k, m, pk_i)",,1,,,60009375.0,ns,14701
"send(k, m, pk_i)",,1,,,61012542.0,ns,14942
"send(k, m, pk_i)",,1,,,62211125.0,ns,15183
"send(k, m, pk_i)",,1,,,62832000.0,ns,15424
"send(k, m, pk_i)",,1,,,64005458.0,ns,15665
"send(k, m, pk_i)",,1,,,64987209.0,ns,15906
"send(k, m, pk_i)",,1,,,65959500.0,ns,16147
"send(k, m, pk_i)",,1,,,66939000.0,ns,16388
"send(k, m, pk_i)",,1,,,67757625.0,ns,16629
"send(k, m, pk_i)",,1,,,68721875.0,ns,16870
"send(k, m, pk_i)",,1,,,69954250.0,ns,17111
"send(k, m, pk_i)",,1,,,70771875.0,ns,17352
"send(k, m, pk_i)",,1,,,71967791.0,ns,17593
"send(k, m, pk_i)",,1,,,72904500.0,ns,17834
"send(k, m, pk_i)",,1,,,73701375.0,ns,18075
"send(k, m, pk_i)",,1,,,74437791.0,ns,18316
"send(k, m, pk_i)",,1,,,75621583.0,ns,18557
"send(k, m, pk_i)",,1,,,76670167.0,ns,18798
"send(k, m, pk_i)",,1,,,77503042.0,ns,19039
"send(k, m, pk_i)",,1,,,78409334.0,ns,19280
"send(k, m, pk_i)",,1,,,79443458.0,ns,19521
"send(k, m, pk_i)",,1,,,82077042.0,ns,19762
"send(k, m, pk_i)",,1,,,88233667.0,ns,20003
"send(k, m, pk_i)",,1,,,83353875.0,ns,20244
"send(k, m, pk_i)",,1,,,84026708.0,ns,20485
"send(k, m, pk_i)",,1,,,85128333.0,ns,20726
"send(k, m, pk_i)",,1,,,85800500.0,ns,20967
"send(k, m, pk_i)",,1,,,86412000.0,ns,21208
"send(k, m, pk_i)",,1,,,87371958.0,ns,21449
"send(k, m, pk_i)",,1,,,88966083.0,ns,21690
"send(k, m, pk_i)",,1,,,89397583.0,ns,21931
"send(k, m, pk_i)",,1,,,90758625.0,ns,22172
"send(k, m, pk_i)",,1,,,91345333.0,ns,22413
"send(k, m, pk_i)",,1,,,92209375.0,ns,22654
"send(k, m, pk_i)",,1,,,93170667.0,ns,22895
"send(k, m, pk_i)",,1,,,94118167.0,ns,23136
"send(k, m, pk_i)",,1,,,96485334.0,ns,23377
"send(k, m, pk_i)",,1,,,96575958.0,ns,23618
"send(k, m, pk_i)",,1,,,97252875.0,ns,23859
"send(k, m, pk_i)",,1,,,98066083.0,ns,24100
