group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 320,,,,1061000.0,ns,22
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 320,,,,2086750.0,ns,44
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 320,,,,3089958.0,ns,66
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 320,,,,4137000.0,ns,88
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 320,,,,5314250.0,ns,110
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 320,,,,6259417.0,ns,132
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 320,,,,6971125.0,ns,154
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 320,,,,7976375.0,ns,176
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 320,,,,9385625.0,ns,198
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 320,,,,10414000.0,ns,220
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 320,,,,11576375.0,ns,242
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 320,,,,12496625.0,ns,264
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 320,,,,13353166.0,ns,286
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 320,,,,14332250.0,ns,308
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 320,,,,15304458.0,ns,330
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 320,,,,16072250.0,ns,352
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 320,,,,17037875.0,ns,374
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 320,,,,18059709.0,ns,396
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 320,,,,19055250.0,ns,418
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 320,,,,20093917.0,ns,440
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 320,,,,21173459.0,ns,462
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 320,,,,22342375.0,ns,484
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 320,,,,23222709.0,ns,506
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 320,,,,24194292.0,ns,528
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 320,,,,25171792.0,ns,550
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 320,,,,26159458.0,ns,572
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 320,,,,27178583.0,ns,594
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 320,,,,27331375.0,ns,616
