group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,1035125.0,ns,70
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,2069375.0,ns,140
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,3062083.0,ns,210
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,4068666.0,ns,280
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,5126333.0,ns,350
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,6191250.0,ns,420
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,6935542.0,ns,490
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,8013625.0,ns,560
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,9012417.0,ns,630
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,10214917.0,ns,700
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,11014459.0,ns,770
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,12041667.0,ns,840
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,13033292.0,ns,910
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,14025541.0,ns,980
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,15005916.0,ns,1050
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,16052917.0,ns,1120
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,17020500.0,ns,1190
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,18076125.0,ns,1260
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,19045666.0,ns,1330
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,20005042.0,ns,1400
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,21002000.0,ns,1470
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,22091208.0,ns,1540
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,23050625.0,ns,1610
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,24117459.0,ns,1680
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,25131667.0,ns,1750
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,26042167.0,ns,1820
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,27072334.0,ns,1890
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,28042584.0,ns,1960
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,28963833.0,ns,2030
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,29996583.0,ns,2100
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,30936375.0,ns,2170
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,31937667.0,ns,2240
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,32996791.0,ns,2310
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,34191250.0,ns,2380
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,35019375.0,ns,2450
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,36051375.0,ns,2520
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,36948416.0,ns,2590
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,37925041.0,ns,2660
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,38952208.0,ns,2730
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,39687791.0,ns,2800
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,41166209.0,ns,2870
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,42116292.0,ns,2940
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,43046666.0,ns,3010
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,44261333.0,ns,3080
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,45016416.0,ns,3150
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,46058041.0,ns,3220
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,46625166.0,ns,3290
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,48199125.0,ns,3360
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,49441459.0,ns,3430
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,50051125.0,ns,3500
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,51059375.0,ns,3570
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,52051500.0,ns,3640
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,53275625.0,ns,3710
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,53941792.0,ns,3780
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,54945209.0,ns,3850
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,55992834.0,ns,3920
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,57413875.0,ns,3990
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,58012583.0,ns,4060
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,58990292.0,ns,4130
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,59690125.0,ns,4200
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,60903208.0,ns,4270
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,62063291.0,ns,4340
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,62881542.0,ns,4410
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,64090500.0,ns,4480
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,65360458.0,ns,4550
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,66320959.0,ns,4620
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,66905500.0,ns,4690
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,68051083.0,ns,4760
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,69108750.0,ns,4830
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,70206083.0,ns,4900
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,70448375.0,ns,4970
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,72217583.0,ns,5040
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,73146542.0,ns,5110
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,74107416.0,ns,5180
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,75213792.0,ns,5250
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,76186209.0,ns,5320
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,78961791.0,ns,5390
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,80059333.0,ns,5460
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,79140583.0,ns,5530
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,79956417.0,ns,5600
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,80935417.0,ns,5670
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,81980584.0,ns,5740
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,83225292.0,ns,5810
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,84050792.0,ns,5880
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,85226709.0,ns,5950
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,85724833.0,ns,6020
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,87228959.0,ns,6090
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,87848916.0,ns,6160
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,88935792.0,ns,6230
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,90000042.0,ns,6300
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,90941791.0,ns,6370
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,91807542.0,ns,6440
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,93106417.0,ns,6510
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,94111667.0,ns,6580
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,95362916.0,ns,6650
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,95912125.0,ns,6720
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,97872041.0,ns,6790
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,98344083.0,ns,6860
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,99295500.0,ns,6930
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,100248625.0,ns,7000
