group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"send(k, m, pk_i)",Sent message of size 20,,,,1018375.0,ns,241
"send(k, m, pk_i)",Sent message of size 20,,,,1981584.0,ns,482
"send(k, m, pk_i)",Sent message of size 20,,,,2979583.0,ns,723
"send(k, m, pk_i)",Sent message of size 20,,,,3968208.0,ns,964
"send(k, m, pk_i)",Sent message of size 20,,,,4937958.0,ns,1205
"send(k, m, pk_i)",Sent message of size 20,,,,5970417.0,ns,1446
"send(k, m, pk_i)",Sent message of size 20,,,,7067000.0,ns,1687
"send(k, m, pk_i)",Sent message of size 20,,,,7691209.0,ns,1928
"send(k, m, pk_i)",Sent message of size 20,,,,9000375.0,ns,2169
"send(k, m, pk_i)",Sent message of size 20,,,,9929500.0,ns,2410
"send(k, m, pk_i)",Sent message of size 20,,,,10886958.0,ns,2651
"send(k, m, pk_i)",Sent message of size 20,,,,11871583.0,ns,2892
"send(k, m, pk_i)",Sent message of size 20,,,,12856000.0,ns,3133
"send(k, m, pk_i)",Sent message of size 20,,,,13841000.0,ns,3374
"send(k, m, pk_i)",Sent message of size 20,,,,14827667.0,ns,3615
"send(k, m, pk_i)",Sent message of size 20,,,,15845709.0,ns,3856
"send(k, m, pk_i)",Sent message of size 20,,,,16781000.0,ns,4097
"send(k, m, pk_i)",Sent message of size 20,,,,17791041.0,ns,4338
"send(k, m, pk_i)",Sent message of size 20,,,,18753916.0,ns,4579
"send(k, m, pk_i)",Sent message of size 20,,,,19753500.0,ns,4820
"send(k, m, pk_i)",Sent message of size 20,,,,20723083.0,ns,5061
"send(k, m, pk_i)",Sent message of size 20,,,,21695125.0,ns,5302
"send(k, m, pk_i)",Sent message of size 20,,,,22699166.0,ns,5543
"send(k, m, pk_i)",Sent message of size 20,,,,23693708.0,ns,5784
"send(k, m, pk_i)",Sent message of size 20,,,,24682833.0,ns,6025
"send(k, m, pk_i)",Sent message of size 20,,,,25669791.0,ns,6266
