group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,1069500.0,ns,12
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,2065875.0,ns,24
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,3118459.0,ns,36
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,4080542.0,ns,48
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,4923875.0,ns,60
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,5917792.0,ns,72
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,6881875.0,ns,84
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,7860625.0,ns,96
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,8835417.0,ns,108
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,9823167.0,ns,120
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,10855583.0,ns,132
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,12010375.0,ns,144
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,12831000.0,ns,156
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,13798584.0,ns,168
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,14756208.0,ns,180
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,15772958.0,ns,192
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,16787917.0,ns,204
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,17729166.0,ns,216
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,18720750.0,ns,228
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,19805500.0,ns,240
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,20706792.0,ns,252
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,21632875.0,ns,264
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,22644000.0,ns,276
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,23684250.0,ns,288
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,24590125.0,ns,300
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,25566209.0,ns,312
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,26576459.0,ns,324
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,27582958.0,ns,336
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,28536833.0,ns,348
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,29673666.0,ns,360
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,30586208.0,ns,372
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,31579875.0,ns,384
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,32550917.0,ns,396
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,33447125.0,ns,408
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,34474584.0,ns,420
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,35469042.0,ns,432
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,36457083.0,ns,444
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,37427666.0,ns,456
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,38409375.0,ns,468
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,39423417.0,ns,480
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,40367875.0,ns,492
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,41337375.0,ns,504
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,42337208.0,ns,516
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,43435083.0,ns,528
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,44405958.0,ns,540
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,45257167.0,ns,552
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,46330584.0,ns,564
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,47294833.0,ns,576
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,48227208.0,ns,588
"send(k, m, pk_i)",Sent 20 messages of size 10,,,,49235209.0,ns,600
