group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,1041625.0,ns,74
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,1974625.0,ns,148
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,2961000.0,ns,222
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,3943542.0,ns,296
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,4908250.0,ns,370
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,5954125.0,ns,444
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,6881833.0,ns,518
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,7849833.0,ns,592
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,8842250.0,ns,666
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,9839208.0,ns,740
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,10829542.0,ns,814
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,12101583.0,ns,888
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,12812875.0,ns,962
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,13760917.0,ns,1036
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,14749791.0,ns,1110
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,15785833.0,ns,1184
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,16768583.0,ns,1258
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,17692833.0,ns,1332
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,18672041.0,ns,1406
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,19672917.0,ns,1480
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,20619917.0,ns,1554
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,21606500.0,ns,1628
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,22630209.0,ns,1702
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,23573917.0,ns,1776
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,24588375.0,ns,1850
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,25555292.0,ns,1924
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,26511500.0,ns,1998
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,27532541.0,ns,2072
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,28457625.0,ns,2146
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,29448708.0,ns,2220
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,30456250.0,ns,2294
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,31444208.0,ns,2368
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,32426375.0,ns,2442
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,33371625.0,ns,2516
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,34395416.0,ns,2590
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,35512250.0,ns,2664
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,36581083.0,ns,2738
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,37546334.0,ns,2812
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,38526875.0,ns,2886
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,39509834.0,ns,2960
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,40443834.0,ns,3034
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,41462125.0,ns,3108
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,42400875.0,ns,3182
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,43323708.0,ns,3256
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,44346375.0,ns,3330
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,45350334.0,ns,3404
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,46270417.0,ns,3478
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,47458708.0,ns,3552
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,48502750.0,ns,3626
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,49553541.0,ns,3700
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,50541458.0,ns,3774
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,51840708.0,ns,3848
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,52508959.0,ns,3922
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,53424292.0,ns,3996
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,54415625.0,ns,4070
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,55409500.0,ns,4144
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,56415459.0,ns,4218
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,57262417.0,ns,4292
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,58151500.0,ns,4366
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,64813833.0,ns,4440
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,64576375.0,ns,4514
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,61097292.0,ns,4588
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,62036916.0,ns,4662
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,63007041.0,ns,4736
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,63962833.0,ns,4810
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,65013791.0,ns,4884
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,65987625.0,ns,4958
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,66956500.0,ns,5032
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,67895584.0,ns,5106
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,68896042.0,ns,5180
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,69876500.0,ns,5254
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,70879458.0,ns,5328
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,71785709.0,ns,5402
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,72711125.0,ns,5476
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,73764583.0,ns,5550
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,74780084.0,ns,5624
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,75654125.0,ns,5698
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,76607375.0,ns,5772
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,77751666.0,ns,5846
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 20,,,,78572500.0,ns,5920
