group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"SetupMod(pk_reg, 1^lambda)",,50,,,1523309167.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1933876209.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1586761625.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1346114667.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1640054250.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1671037667.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1566080791.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1794035917.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1902699959.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1687969791.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1522122625.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1457742292.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1561295459.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1560946917.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1411358792.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1661903166.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1292193042.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1371851292.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1782349834.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1455639084.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1851230375.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1554166709.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1545453250.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1664085917.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1569139583.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1608592292.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1624576709.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1715140667.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1664470875.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1552363166.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1468020792.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1569537417.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1700932833.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1627721875.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1510866834.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1229291625.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1379679166.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1577651792.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1682122833.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1492772291.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1682026083.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1389247083.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1674573000.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1548514792.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1595912625.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1401548833.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1661899459.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1459385958.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1445667916.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1652139084.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1714262250.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1341428292.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1607517084.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1388062875.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1388601084.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1744332625.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1663057625.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1634206459.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1228800167.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1539240916.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1574956292.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1812200208.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1389434750.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1614380209.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1511028834.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1606604917.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1388663250.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1821070209.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1530426500.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1679500750.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1782100750.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1428740208.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,50,,,1388347208.0,ns,1
