group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,1019417.0,ns,69
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,1973125.0,ns,138
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,2948375.0,ns,207
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,3935917.0,ns,276
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,4903041.0,ns,345
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,6000083.0,ns,414
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,6996459.0,ns,483
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,8061667.0,ns,552
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,9442583.0,ns,621
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,10081833.0,ns,690
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,11118625.0,ns,759
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,12063792.0,ns,828
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,12933292.0,ns,897
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,13502125.0,ns,966
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,14799584.0,ns,1035
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,15795042.0,ns,1104
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,16770209.0,ns,1173
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,17748584.0,ns,1242
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,18752792.0,ns,1311
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,19740083.0,ns,1380
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,20688916.0,ns,1449
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,21673250.0,ns,1518
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,22705125.0,ns,1587
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,23695750.0,ns,1656
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,24633958.0,ns,1725
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,25654208.0,ns,1794
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,26577666.0,ns,1863
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,27584458.0,ns,1932
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,28566958.0,ns,2001
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,29566083.0,ns,2070
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,30523541.0,ns,2139
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,31529833.0,ns,2208
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,32461291.0,ns,2277
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,33480666.0,ns,2346
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,34483167.0,ns,2415
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,35482542.0,ns,2484
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,36431834.0,ns,2553
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,37392792.0,ns,2622
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,38401666.0,ns,2691
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,39350125.0,ns,2760
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,40377500.0,ns,2829
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,41296833.0,ns,2898
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,42387208.0,ns,2967
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,43143458.0,ns,3036
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,44506083.0,ns,3105
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,45442083.0,ns,3174
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,46500959.0,ns,3243
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,47495083.0,ns,3312
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,49170417.0,ns,3381
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,50992000.0,ns,3450
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,51775875.0,ns,3519
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,51407291.0,ns,3588
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,52394625.0,ns,3657
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,53552750.0,ns,3726
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,54246250.0,ns,3795
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,55251834.0,ns,3864
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,56236750.0,ns,3933
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,57193750.0,ns,4002
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,58230917.0,ns,4071
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,59183542.0,ns,4140
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,60197125.0,ns,4209
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,61207083.0,ns,4278
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,62224250.0,ns,4347
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,63054709.0,ns,4416
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,64082459.0,ns,4485
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,65055542.0,ns,4554
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,66034167.0,ns,4623
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,66879542.0,ns,4692
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,67973209.0,ns,4761
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,69117584.0,ns,4830
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,69931000.0,ns,4899
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,70910917.0,ns,4968
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,71943333.0,ns,5037
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,72934041.0,ns,5106
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,73955291.0,ns,5175
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,74911708.0,ns,5244
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,75931875.0,ns,5313
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,75870875.0,ns,5382
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,77718834.0,ns,5451
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,78721875.0,ns,5520
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,79610917.0,ns,5589
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,80676958.0,ns,5658
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,81758292.0,ns,5727
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,82659250.0,ns,5796
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,83721917.0,ns,5865
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,84531792.0,ns,5934
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,85463875.0,ns,6003
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,86403666.0,ns,6072
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,87478833.0,ns,6141
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,88319250.0,ns,6210
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,89268500.0,ns,6279
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,92816958.0,ns,6348
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,97281750.0,ns,6417
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,92112500.0,ns,6486
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,93366167.0,ns,6555
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,94072959.0,ns,6624
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,95096750.0,ns,6693
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,96103667.0,ns,6762
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,97068125.0,ns,6831
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 10,,,,98089167.0,ns,6900
