group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,1298834.0,ns,3
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,2530208.0,ns,6
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,3758542.0,ns,9
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,5218375.0,ns,12
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,6331209.0,ns,15
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,7838667.0,ns,18
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,9002833.0,ns,21
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,10041834.0,ns,24
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,11498125.0,ns,27
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,12750750.0,ns,30
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,14010291.0,ns,33
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,15288333.0,ns,36
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,16524041.0,ns,39
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,17977291.0,ns,42
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,19012375.0,ns,45
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,20475208.0,ns,48
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,21567416.0,ns,51
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,22974291.0,ns,54
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,24268958.0,ns,57
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,25574084.0,ns,60
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,26739125.0,ns,63
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,27982209.0,ns,66
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,29254500.0,ns,69
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,30550666.0,ns,72
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,31780625.0,ns,75
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,33233250.0,ns,78
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,34257833.0,ns,81
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,35751625.0,ns,84
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,37029916.0,ns,87
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,38063625.0,ns,90
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,39505542.0,ns,93
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,40726875.0,ns,96
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,42028541.0,ns,99
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,43462083.0,ns,102
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,44542542.0,ns,105
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,45960500.0,ns,108
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,47212542.0,ns,111
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,48271791.0,ns,114
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,49749500.0,ns,117
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,50994792.0,ns,120
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,52244250.0,ns,123
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,53489709.0,ns,126
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,54749583.0,ns,129
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,56027875.0,ns,132
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,57299708.0,ns,135
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,58565875.0,ns,138
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,59942083.0,ns,141
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,61021708.0,ns,144
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,62463208.0,ns,147
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,63533000.0,ns,150
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,64992041.0,ns,153
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,66178916.0,ns,156
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,67485125.0,ns,159
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,68675875.0,ns,162
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,69992916.0,ns,165
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,71516333.0,ns,168
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,72603834.0,ns,171
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,75494667.0,ns,174
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,77939834.0,ns,177
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,76439250.0,ns,180
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,77828375.0,ns,183
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,79099417.0,ns,186
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,80364500.0,ns,189
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,81727750.0,ns,192
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,82947042.0,ns,195
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,84229750.0,ns,198
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,85429708.0,ns,201
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,87155375.0,ns,204
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,87888500.0,ns,207
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,89278000.0,ns,210
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,90498625.0,ns,213
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,91630208.0,ns,216
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,93019959.0,ns,219
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,94296167.0,ns,222
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,95637458.0,ns,225
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,96780791.0,ns,228
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,98068666.0,ns,231
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,99508583.0,ns,234
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,100567500.0,ns,237
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,102052708.0,ns,240
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,103067584.0,ns,243
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 640,,,,104557292.0,ns,246
