group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,1158708.0,ns,1
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,2252459.0,ns,2
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,3377417.0,ns,3
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,4519625.0,ns,4
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,5626584.0,ns,5
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,6538584.0,ns,6
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,7945875.0,ns,7
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,9144375.0,ns,8
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,10202209.0,ns,9
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,11289875.0,ns,10
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,12420875.0,ns,11
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,38618667.0,ns,12
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,30364333.0,ns,13
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,15924084.0,ns,14
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,17081125.0,ns,15
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,18072333.0,ns,16
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,19063083.0,ns,17
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,20213000.0,ns,18
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,21302000.0,ns,19
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,22491833.0,ns,20
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,23570791.0,ns,21
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,24671041.0,ns,22
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,25804542.0,ns,23
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,26967250.0,ns,24
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,28110792.0,ns,25
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,29176250.0,ns,26
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,30314750.0,ns,27
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,31388500.0,ns,28
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,32509500.0,ns,29
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,33694667.0,ns,30
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,34756583.0,ns,31
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,35905666.0,ns,32
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,37041500.0,ns,33
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,38198625.0,ns,34
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,39363375.0,ns,35
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,40286709.0,ns,36
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,85288875.0,ns,37
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,42666625.0,ns,38
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,43809166.0,ns,39
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,44934541.0,ns,40
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,46065500.0,ns,41
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,47211958.0,ns,42
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,48326458.0,ns,43
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,49482041.0,ns,44
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,50555291.0,ns,45
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,51893458.0,ns,46
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,52859667.0,ns,47
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,53944667.0,ns,48
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,55027583.0,ns,49
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,56102792.0,ns,50
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,57256917.0,ns,51
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,58382125.0,ns,52
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,59502458.0,ns,53
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,60711375.0,ns,54
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,62273584.0,ns,55
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,62850167.0,ns,56
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,64076958.0,ns,57
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,65723917.0,ns,58
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,66639292.0,ns,59
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,67734292.0,ns,60
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,69028166.0,ns,61
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,70206708.0,ns,62
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,71168291.0,ns,63
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,72296500.0,ns,64
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,73410750.0,ns,65
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,74595250.0,ns,66
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,77826834.0,ns,67
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,77998666.0,ns,68
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,77761042.0,ns,69
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,79223917.0,ns,70
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,80279584.0,ns,71
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,81522500.0,ns,72
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,82474250.0,ns,73
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,83608750.0,ns,74
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,84888208.0,ns,75
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,85845667.0,ns,76
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,86988333.0,ns,77
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,88026375.0,ns,78
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,89226959.0,ns,79
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,90131500.0,ns,80
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,91091916.0,ns,81
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,92303375.0,ns,82
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,93351875.0,ns,83
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,94726167.0,ns,84
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,95629250.0,ns,85
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,96866584.0,ns,86
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,97795125.0,ns,87
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,98973250.0,ns,88
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,99972334.0,ns,89
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,101137000.0,ns,90
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,102367917.0,ns,91
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,103477584.0,ns,92
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,106545958.0,ns,93
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,107149250.0,ns,94
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,108664625.0,ns,95
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,107694459.0,ns,96
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,108924959.0,ns,97
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,110050042.0,ns,98
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,114974042.0,ns,99
"send(k, m, pk_i)",Sent 320 messages of size 40,,,,113894666.0,ns,100
