group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,1240916.0,ns,3
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,2562250.0,ns,6
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,3737167.0,ns,9
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,4743542.0,ns,12
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,6417667.0,ns,15
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,7314750.0,ns,18
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,8722875.0,ns,21
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,9924333.0,ns,24
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,10984666.0,ns,27
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,12271625.0,ns,30
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,13547833.0,ns,33
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,14960791.0,ns,36
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,15926166.0,ns,39
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,17272916.0,ns,42
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,18535000.0,ns,45
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,19566500.0,ns,48
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,20978916.0,ns,51
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,22151833.0,ns,54
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,23275583.0,ns,57
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,24739750.0,ns,60
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,25904292.0,ns,63
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,27047208.0,ns,66
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,28194125.0,ns,69
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,29571208.0,ns,72
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,30892166.0,ns,75
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,31930041.0,ns,78
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,33306583.0,ns,81
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,34186791.0,ns,84
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,35682083.0,ns,87
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,36891875.0,ns,90
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,38431791.0,ns,93
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,39359292.0,ns,96
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,40562667.0,ns,99
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,42096000.0,ns,102
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,46319959.0,ns,105
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,46928208.0,ns,108
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,46074875.0,ns,111
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,47415042.0,ns,114
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,48314209.0,ns,117
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,49518875.0,ns,120
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,50675791.0,ns,123
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 40,,,,51931292.0,ns,126
