group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"send(k, m, pk_i)",Sent message of size 160,,,,1016792.0,ns,215
"send(k, m, pk_i)",Sent message of size 160,,,,1991709.0,ns,430
"send(k, m, pk_i)",Sent message of size 160,,,,2978375.0,ns,645
"send(k, m, pk_i)",Sent message of size 160,,,,3960250.0,ns,860
"send(k, m, pk_i)",Sent message of size 160,,,,4947291.0,ns,1075
"send(k, m, pk_i)",Sent message of size 160,,,,5954541.0,ns,1290
"send(k, m, pk_i)",Sent message of size 160,,,,6951833.0,ns,1505
"send(k, m, pk_i)",Sent message of size 160,,,,7983625.0,ns,1720
"send(k, m, pk_i)",Sent message of size 160,,,,8947083.0,ns,1935
"send(k, m, pk_i)",Sent message of size 160,,,,9959958.0,ns,2150
"send(k, m, pk_i)",Sent message of size 160,,,,10880167.0,ns,2365
"send(k, m, pk_i)",Sent message of size 160,,,,11894375.0,ns,2580
"send(k, m, pk_i)",Sent message of size 160,,,,12879250.0,ns,2795
"send(k, m, pk_i)",Sent message of size 160,,,,13901958.0,ns,3010
"send(k, m, pk_i)",Sent message of size 160,,,,14867625.0,ns,3225
"send(k, m, pk_i)",Sent message of size 160,,,,15831875.0,ns,3440
"send(k, m, pk_i)",Sent message of size 160,,,,16830709.0,ns,3655
"send(k, m, pk_i)",Sent message of size 160,,,,17825125.0,ns,3870
"send(k, m, pk_i)",Sent message of size 160,,,,18798125.0,ns,4085
"send(k, m, pk_i)",Sent message of size 160,,,,19826708.0,ns,4300
"send(k, m, pk_i)",Sent message of size 160,,,,20781875.0,ns,4515
"send(k, m, pk_i)",Sent message of size 160,,,,21774417.0,ns,4730
"send(k, m, pk_i)",Sent message of size 160,,,,22790792.0,ns,4945
"send(k, m, pk_i)",Sent message of size 160,,,,23782542.0,ns,5160
"send(k, m, pk_i)",Sent message of size 160,,,,24737250.0,ns,5375
"send(k, m, pk_i)",Sent message of size 160,,,,25752125.0,ns,5590
"send(k, m, pk_i)",Sent message of size 160,,,,26721333.0,ns,5805
"send(k, m, pk_i)",Sent message of size 160,,,,27728792.0,ns,6020
"send(k, m, pk_i)",Sent message of size 160,,,,28701458.0,ns,6235
"send(k, m, pk_i)",Sent message of size 160,,,,29716625.0,ns,6450
"send(k, m, pk_i)",Sent message of size 160,,,,30664208.0,ns,6665
"send(k, m, pk_i)",Sent message of size 160,,,,31710541.0,ns,6880
"send(k, m, pk_i)",Sent message of size 160,,,,32644750.0,ns,7095
"send(k, m, pk_i)",Sent message of size 160,,,,33899208.0,ns,7310
"send(k, m, pk_i)",Sent message of size 160,,,,34641833.0,ns,7525
"send(k, m, pk_i)",Sent message of size 160,,,,35633125.0,ns,7740
"send(k, m, pk_i)",Sent message of size 160,,,,36647417.0,ns,7955
"send(k, m, pk_i)",Sent message of size 160,,,,37614750.0,ns,8170
"send(k, m, pk_i)",Sent message of size 160,,,,38767458.0,ns,8385
"send(k, m, pk_i)",Sent message of size 160,,,,39647083.0,ns,8600
"send(k, m, pk_i)",Sent message of size 160,,,,40615750.0,ns,8815
"send(k, m, pk_i)",Sent message of size 160,,,,41684917.0,ns,9030
"send(k, m, pk_i)",Sent message of size 160,,,,42518709.0,ns,9245
"send(k, m, pk_i)",Sent message of size 160,,,,43594417.0,ns,9460
"send(k, m, pk_i)",Sent message of size 160,,,,44556833.0,ns,9675
"send(k, m, pk_i)",Sent message of size 160,,,,45601792.0,ns,9890
"send(k, m, pk_i)",Sent message of size 160,,,,46534458.0,ns,10105
"send(k, m, pk_i)",Sent message of size 160,,,,47471459.0,ns,10320
"send(k, m, pk_i)",Sent message of size 160,,,,48563792.0,ns,10535
"send(k, m, pk_i)",Sent message of size 160,,,,49498417.0,ns,10750
"send(k, m, pk_i)",Sent message of size 160,,,,50627917.0,ns,10965
