group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,1022000.0,ns,22
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,2031041.0,ns,44
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,3022000.0,ns,66
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,4025209.0,ns,88
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,4901917.0,ns,110
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,6073541.0,ns,132
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,7086750.0,ns,154
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,8057125.0,ns,176
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,9065625.0,ns,198
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,9868709.0,ns,220
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,11034167.0,ns,242
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,12086500.0,ns,264
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,12857667.0,ns,286
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,14089417.0,ns,308
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,15025000.0,ns,330
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,15929542.0,ns,352
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,16902167.0,ns,374
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,18108417.0,ns,396
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,18898375.0,ns,418
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,19892792.0,ns,440
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,20970084.0,ns,462
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,22020667.0,ns,484
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,22987583.0,ns,506
"process(k_p, ks, c1, c2, ad, ctx)",Processed message of size 160,,,,23943791.0,ns,528
