group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,1017125.0,ns,119
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,1920083.0,ns,238
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,2855000.0,ns,357
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,3961625.0,ns,476
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,4940417.0,ns,595
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,5944000.0,ns,714
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,6898583.0,ns,833
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,8004916.0,ns,952
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,8922042.0,ns,1071
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,9878625.0,ns,1190
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,10841333.0,ns,1309
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,11842250.0,ns,1428
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,12817708.0,ns,1547
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,13850416.0,ns,1666
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,14823500.0,ns,1785
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,15950084.0,ns,1904
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,16786167.0,ns,2023
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,17773875.0,ns,2142
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,18999916.0,ns,2261
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,19773250.0,ns,2380
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,20733167.0,ns,2499
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,21689750.0,ns,2618
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,22698500.0,ns,2737
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,23738833.0,ns,2856
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,24695125.0,ns,2975
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,25711416.0,ns,3094
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,26661583.0,ns,3213
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,27663250.0,ns,3332
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,28653750.0,ns,3451
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,29620167.0,ns,3570
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,30621750.0,ns,3689
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,31593459.0,ns,3808
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,32551042.0,ns,3927
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,33579125.0,ns,4046
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,34610459.0,ns,4165
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,35563042.0,ns,4284
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,36527459.0,ns,4403
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,37506000.0,ns,4522
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,38509875.0,ns,4641
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,39509125.0,ns,4760
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,40271625.0,ns,4879
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,41419541.0,ns,4998
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,42433541.0,ns,5117
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,43430875.0,ns,5236
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,44205250.0,ns,5355
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,45385250.0,ns,5474
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,46175417.0,ns,5593
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,47152375.0,ns,5712
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,48165083.0,ns,5831
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,49102791.0,ns,5950
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,50166875.0,ns,6069
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,50987500.0,ns,6188
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,55166125.0,ns,6307
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,55584250.0,ns,6426
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,56202583.0,ns,6545
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,55518667.0,ns,6664
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,56398417.0,ns,6783
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,57353125.0,ns,6902
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,58444583.0,ns,7021
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,59378459.0,ns,7140
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,60312250.0,ns,7259
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,62225041.0,ns,7378
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,65705416.0,ns,7497
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,64988458.0,ns,7616
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,65625750.0,ns,7735
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,67337542.0,ns,7854
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,68320166.0,ns,7973
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,69713166.0,ns,8092
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,70448000.0,ns,8211
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,71613666.0,ns,8330
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,72299959.0,ns,8449
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,73430417.0,ns,8568
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,72749167.0,ns,8687
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,73068500.0,ns,8806
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,74198583.0,ns,8925
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,75238208.0,ns,9044
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,76626666.0,ns,9163
"read(k, pks, c1, c2, sigma, st)",Read message of size 640,,,,77165708.0,ns,9282
