group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"SetupMod(pk_reg, 1^lambda)",,100,,,3352960708.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,2809327291.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,2946850833.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,3266261459.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,3110396125.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,2975506167.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,3280346458.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,2979060417.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,2988087750.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,2908553833.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,2692934958.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,3079364541.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,2936735500.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,3089018458.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,3242626917.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,3057663792.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,3292487667.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,2700694750.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,3505708500.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,2976965500.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,3301158209.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,3155366291.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,3198085125.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,2910791417.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,3189656334.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,3223172416.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,2831989459.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,2945731167.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,3084224375.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,3091198458.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,2774073625.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,3048554583.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,3351035334.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,2957018125.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,2903914042.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,3105904333.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,2913257333.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,2871127083.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,3023976500.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,2980997041.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,2969734084.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,2918711166.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,3492876667.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,3144645000.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,3599145958.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,2890568916.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,3074719666.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,2861979291.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,3044489959.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,3513073375.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,3056837250.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,3436978667.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,3354426917.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,2863736416.0,ns,1
"SetupMod(pk_reg, 1^lambda)",,100,,,3064218417.0,ns,1
