group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,1072875.0,ns,31
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,2080791.0,ns,62
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,2834958.0,ns,93
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,3793333.0,ns,124
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,4752333.0,ns,155
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,5876291.0,ns,186
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,6598542.0,ns,217
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,7552459.0,ns,248
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,8742125.0,ns,279
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,9732333.0,ns,310
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,10749125.0,ns,341
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,11646334.0,ns,372
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,12579875.0,ns,403
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,13666083.0,ns,434
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,14831917.0,ns,465
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,15504833.0,ns,496
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,16751041.0,ns,527
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,17506083.0,ns,558
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,18592708.0,ns,589
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,19648416.0,ns,620
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,20657833.0,ns,651
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,21501291.0,ns,682
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,22546458.0,ns,713
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,23511458.0,ns,744
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,24636167.0,ns,775
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,25414792.0,ns,806
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,27135625.0,ns,837
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,28751416.0,ns,868
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,29949041.0,ns,899
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,30951084.0,ns,930
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,30717625.0,ns,961
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,31981083.0,ns,992
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,32695541.0,ns,1023
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,33488875.0,ns,1054
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,34307834.0,ns,1085
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,34850458.0,ns,1116
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,35206584.0,ns,1147
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,37045042.0,ns,1178
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,38086375.0,ns,1209
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,39460708.0,ns,1240
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,40082292.0,ns,1271
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,41388125.0,ns,1302
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,42268084.0,ns,1333
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,43267750.0,ns,1364
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,44059708.0,ns,1395
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,43887333.0,ns,1426
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,45631750.0,ns,1457
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,47054292.0,ns,1488
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,48153250.0,ns,1519
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,49119917.0,ns,1550
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,50449583.0,ns,1581
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,50986875.0,ns,1612
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,52332708.0,ns,1643
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,53069041.0,ns,1674
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,54238709.0,ns,1705
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,55300875.0,ns,1736
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,56051541.0,ns,1767
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,57270750.0,ns,1798
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,56493167.0,ns,1829
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,58488250.0,ns,1860
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,59784750.0,ns,1891
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,60719708.0,ns,1922
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,61243458.0,ns,1953
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,62434209.0,ns,1984
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,62024916.0,ns,2015
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,64502708.0,ns,2046
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,65494625.0,ns,2077
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,66417708.0,ns,2108
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,67567709.0,ns,2139
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,68564292.0,ns,2170
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,67683791.0,ns,2201
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,69685625.0,ns,2232
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,71803750.0,ns,2263
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,72690041.0,ns,2294
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,71894208.0,ns,2325
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,74632125.0,ns,2356
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,76147584.0,ns,2387
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,76123375.0,ns,2418
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,77258417.0,ns,2449
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,78827000.0,ns,2480
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,79435542.0,ns,2511
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,80033542.0,ns,2542
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,83142291.0,ns,2573
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,85207083.0,ns,2604
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,83919750.0,ns,2635
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,84765584.0,ns,2666
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,85460500.0,ns,2697
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,86295625.0,ns,2728
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,87163625.0,ns,2759
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,87822375.0,ns,2790
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,89543583.0,ns,2821
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,90873458.0,ns,2852
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,90358209.0,ns,2883
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,92477042.0,ns,2914
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,93218209.0,ns,2945
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,94208500.0,ns,2976
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,95239708.0,ns,3007
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,95940208.0,ns,3038
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,97281833.0,ns,3069
"moderate(k, pks, c1, c2, sigma, st)",Moderated message of size 320,,,,98156250.0,ns,3100
